Gene	Name	Type	Chr	Start	End
gene:Solyc03g118500.3	gene:Solyc03g118500.3	protein_coding	3	68826239	68833801
gene:Solyc03g118510.3	gene:Solyc03g118510.3	protein_coding	3	68837583	68840671
gene:Solyc03g118520.3	gene:Solyc03g118520.3	protein_coding	3	68848616	68854541
gene:Solyc03g118523.1	gene:Solyc03g118523.1	protein_coding	3	68866505	68872500
gene:Solyc03g118525.1	gene:Solyc03g118525.1	protein_coding	3	68875961	68876441
gene:Solyc03g118527.1	gene:Solyc03g118527.1	protein_coding	3	68880484	68883245
gene:Solyc03g118530.3	gene:Solyc03g118530.3	protein_coding	3	68885453	68903334
gene:Solyc03g118540.3	gene:Solyc03g118540.3	protein_coding	3	68914104	68917741
gene:Solyc03g118550.3	gene:Solyc03g118550.3	protein_coding	3	68918688	68922866
gene:Solyc03g118560.1	gene:Solyc03g118560.1	protein_coding	3	68924019	68924499
gene:Solyc03g118570.3	gene:Solyc03g118570.3	protein_coding	3	68932383	68936171
gene:Solyc03g118580.3	gene:Solyc03g118580.3	protein_coding	3	68936746	68938347
gene:Solyc03g118583.1	gene:Solyc03g118583.1	protein_coding	3	68944077	68944365
gene:Solyc03g118585.1	gene:Solyc03g118585.1	protein_coding	3	68944398	68946369
gene:Solyc03g118587.1	gene:Solyc03g118587.1	protein_coding	3	68947441	68947651
gene:Solyc03g118610.3	gene:Solyc03g118610.3	protein_coding	3	68947730	68950625
gene:Solyc03g118620.3	gene:Solyc03g118620.3	protein_coding	3	68950730	68958680
gene:Solyc03g118630.3	gene:Solyc03g118630.3	protein_coding	3	68963730	68964890
gene:Solyc03g118640.3	gene:Solyc03g118640.3	protein_coding	3	68986113	69005740
gene:Solyc03g118650.3	gene:Solyc03g118650.3	protein_coding	3	69006285	69008548
gene:Solyc03g118660.3	gene:Solyc03g118660.3	protein_coding	3	69009092	69014083
gene:Solyc03g118670.3	gene:Solyc03g118670.3	protein_coding	3	69015096	69022734
gene:Solyc03g118680.3	gene:Solyc03g118680.3	protein_coding	3	69020610	69027224
gene:Solyc03g118690.3	gene:Solyc03g118690.3	protein_coding	3	69028021	69036686
gene:Solyc03g118700.3	gene:Solyc03g118700.3	protein_coding	3	69035607	69039341
gene:Solyc03g118710.3	gene:Solyc03g118710.3	protein_coding	3	69040790	69043406
gene:Solyc03g118720.3	gene:Solyc03g118720.3	protein_coding	3	69045478	69048172
gene:Solyc03g118740.3	gene:Solyc03g118740.3	protein_coding	3	69052076	69055944
gene:Solyc03g118750.3	gene:Solyc03g118750.3	protein_coding	3	69064491	69068435
gene:Solyc03g118755.1	gene:Solyc03g118755.1	protein_coding	3	69068699	69070551
gene:Solyc03g118760.3	gene:Solyc03g118760.3	protein_coding	3	69070993	69072719
gene:Solyc03g118770.3	gene:Solyc03g118770.3	nontranslating_CDS	3	69081051	69083003
gene:Solyc03g118780.3	gene:Solyc03g118780.3	protein_coding	3	69093659	69095386
gene:Solyc03g118790.2	gene:Solyc03g118790.2	protein_coding	3	69097284	69099314
gene:Solyc03g118800.3	gene:Solyc03g118800.3	protein_coding	3	69101129	69106428
gene:Solyc03g118810.1	gene:Solyc03g118810.1	protein_coding	3	69107491	69107985
gene:Solyc03g118820.3	gene:Solyc03g118820.3	protein_coding	3	69111081	69113751
gene:Solyc03g118830.3	gene:Solyc03g118830.3	protein_coding	3	69111830	69118953
gene:Solyc03g118840.3	gene:Solyc03g118840.3	protein_coding	3	69123842	69127454
gene:Solyc03g118850.3	gene:Solyc03g118850.3	protein_coding	3	69128391	69133243
gene:Solyc03g118860.3	gene:Solyc03g118860.3	protein_coding	3	69133570	69136893
gene:Solyc03g118870.3	gene:Solyc03g118870.3	protein_coding	3	69138706	69141691
gene:Solyc03g118880.3	gene:Solyc03g118880.3	protein_coding	3	69151628	69152859
gene:Solyc03g118890.3	gene:Solyc03g118890.3	protein_coding	3	69157863	69163033
gene:Solyc03g118900.2	gene:Solyc03g118900.2	protein_coding	3	69164042	69166078
gene:Solyc03g118905.1	gene:Solyc03g118905.1	protein_coding	3	69166449	69168478
gene:Solyc03g118910.1	gene:Solyc03g118910.1	protein_coding	3	69168215	69169834
gene:Solyc03g118915.1	gene:Solyc03g118915.1	protein_coding	3	69168610	69169457
gene:Solyc03g118920.3	gene:Solyc03g118920.3	protein_coding	3	69170664	69181246
gene:Solyc03g118930.2	gene:Solyc03g118930.2	protein_coding	3	69181680	69183472
gene:Solyc03g118940.3	gene:Solyc03g118940.3	protein_coding	3	69186353	69188736
gene:Solyc03g118943.1	gene:Solyc03g118943.1	protein_coding	3	69189784	69192034
gene:Solyc03g118945.1	gene:Solyc03g118945.1	protein_coding	3	69193051	69193493
gene:Solyc03g118947.1	gene:Solyc03g118947.1	protein_coding	3	69193873	69194028
gene:Solyc03g118960.2	gene:Solyc03g118960.2	protein_coding	3	69194112	69195029
gene:Solyc03g118970.3	gene:Solyc03g118970.3	protein_coding	3	69197030	69200063
gene:Solyc03g118990.2	gene:Solyc03g118990.2	protein_coding	3	69203873	69208430
gene:Solyc03g118995.1	gene:Solyc03g118995.1	protein_coding	3	69203873	69210129
gene:ENSRNA050029701	gene:ENSRNA050029701	pre_miRNA	3	69217265	69217464
gene:Solyc03g119010.3	gene:Solyc03g119010.3	protein_coding	3	69220457	69224048
gene:Solyc03g119020.2	gene:Solyc03g119020.2	protein_coding	3	69225244	69226114
gene:Solyc03g119030.3	gene:Solyc03g119030.3	protein_coding	3	69225579	69227287
gene:ENSRNA050029716	gene:ENSRNA050029716	pre_miRNA	3	69225759	69225956
gene:Solyc03g119035.1	gene:Solyc03g119035.1	protein_coding	3	69236855	69237810
gene:Solyc03g119040.3	gene:Solyc03g119040.3	protein_coding	3	69239466	69241827
gene:Solyc03g119050.3	gene:Solyc03g119050.3	protein_coding	3	69241951	69253533
gene:Solyc03g119060.3	gene:Solyc03g119060.3	protein_coding	3	69256602	69262331
gene:Solyc03g119080.3	gene:Solyc03g119080.3	protein_coding	3	69264228	69280854
gene:Solyc03g119070.2	gene:Solyc03g119070.2	protein_coding	3	69264641	69268293
gene:Solyc03g119100.2	gene:Solyc03g119100.2	protein_coding	3	69283358	69285003
gene:Solyc03g119110.3	gene:Solyc03g119110.3	protein_coding	3	69287264	69289931
gene:Solyc03g119120.3	gene:Solyc03g119120.3	protein_coding	3	69296247	69299937
gene:Solyc03g119130.3	gene:Solyc03g119130.3	protein_coding	3	69308426	69313144
gene:Solyc03g119140.3	gene:Solyc03g119140.3	protein_coding	3	69317082	69332915
gene:Solyc03g119160.3	gene:Solyc03g119160.3	protein_coding	3	69333643	69334697
gene:Solyc03g119170.3	gene:Solyc03g119170.3	protein_coding	3	69336534	69340586
gene:ENSRNA050028313	gene:ENSRNA050028313	tRNA	3	69340566	69340646
gene:Solyc03g119180.1	gene:Solyc03g119180.1	protein_coding	3	69341230	69341454
gene:Solyc03g119190.3	gene:Solyc03g119190.3	protein_coding	3	69342373	69344658
gene:Solyc03g119200.3	gene:Solyc03g119200.3	protein_coding	3	69347461	69352530
gene:Solyc03g119210.1	gene:Solyc03g119210.1	protein_coding	3	69355846	69356127
gene:Solyc03g119220.3	gene:Solyc03g119220.3	protein_coding	3	69356906	69362957
gene:Solyc03g119225.1	gene:Solyc03g119225.1	protein_coding	3	69363848	69364130
gene:Solyc03g119230.1	gene:Solyc03g119230.1	protein_coding	3	69366452	69367252
gene:Solyc03g119240.3	gene:Solyc03g119240.3	protein_coding	3	69369061	69373821
gene:Solyc03g119250.3	gene:Solyc03g119250.3	protein_coding	3	69374126	69377163
gene:Solyc03g119260.3	gene:Solyc03g119260.3	protein_coding	3	69386850	69387396
gene:Solyc03g119270.2	gene:Solyc03g119270.2	protein_coding	3	69391136	69404310
gene:Solyc03g119290.3	gene:Solyc03g119290.3	protein_coding	3	69411754	69426702
gene:Solyc03g119300.3	gene:Solyc03g119300.3	protein_coding	3	69427187	69430212
gene:Solyc03g119305.1	gene:Solyc03g119305.1	protein_coding	3	69432802	69440607
gene:Solyc03g119310.3	gene:Solyc03g119310.3	protein_coding	3	69443092	69444865
gene:Solyc03g119320.1	gene:Solyc03g119320.1	protein_coding	3	69447636	69448337
gene:Solyc03g119330.3	gene:Solyc03g119330.3	protein_coding	3	69455246	69462890
gene:Solyc03g119340.3	gene:Solyc03g119340.3	protein_coding	3	69466727	69471740
gene:Solyc03g119350.2	gene:Solyc03g119350.2	protein_coding	3	69471863	69475374
gene:Solyc03g119360.3	gene:Solyc03g119360.3	protein_coding	3	69475777	69478545
gene:Solyc03g119370.2	gene:Solyc03g119370.2	protein_coding	3	69483518	69484869
gene:Solyc03g119380.2	gene:Solyc03g119380.2	protein_coding	3	69489375	69494199
gene:ENSRNA050028312	gene:ENSRNA050028312	tRNA	3	69495425	69495498
gene:Solyc03g119390.3	gene:Solyc03g119390.3	protein_coding	3	69498905	69500322
gene:ENSRNA050029730	gene:ENSRNA050029730	sense_intronic	3	69501769	69501856
gene:Solyc03g119400.3	gene:Solyc03g119400.3	protein_coding	3	69512051	69517599
gene:Solyc03g119410.1	gene:Solyc03g119410.1	protein_coding	3	69518341	69518796
gene:Solyc03g119420.3	gene:Solyc03g119420.3	protein_coding	3	69521668	69529001
gene:Solyc03g119430.3	gene:Solyc03g119430.3	protein_coding	3	69526999	69530324
gene:Solyc03g119440.3	gene:Solyc03g119440.3	protein_coding	3	69535063	69544609
gene:Solyc03g119450.3	gene:Solyc03g119450.3	protein_coding	3	69545017	69553772
gene:Solyc03g119460.3	gene:Solyc03g119460.3	protein_coding	3	69551240	69557441
gene:Solyc03g119470.2	gene:Solyc03g119470.2	protein_coding	3	69558203	69565623
gene:Solyc03g119475.1	gene:Solyc03g119475.1	protein_coding	3	69567181	69568407
gene:Solyc03g119490.3	gene:Solyc03g119490.3	protein_coding	3	69569297	69572274
gene:Solyc03g119500.1	gene:Solyc03g119500.1	protein_coding	3	69572982	69574753
gene:Solyc03g119503.1	gene:Solyc03g119503.1	protein_coding	3	69573347	69573717
gene:Solyc03g119507.1	gene:Solyc03g119507.1	protein_coding	3	69574274	69574789
gene:Solyc03g119510.3	gene:Solyc03g119510.3	protein_coding	3	69577780	69583727
gene:Solyc03g119520.3	gene:Solyc03g119520.3	protein_coding	3	69585905	69587384
gene:Solyc03g119530.3	gene:Solyc03g119530.3	protein_coding	3	69594152	69603197
gene:ENSRNA050029707	gene:ENSRNA050029707	pre_miRNA	3	69596734	69596931
gene:Solyc03g119540.3	gene:Solyc03g119540.3	protein_coding	3	69603307	69604885
gene:Solyc03g119550.2	gene:Solyc03g119550.2	protein_coding	3	69608788	69612557
gene:Solyc03g119560.1	gene:Solyc03g119560.1	protein_coding	3	69611713	69612453
gene:Solyc03g119570.2	gene:Solyc03g119570.2	protein_coding	3	69614872	69623830
gene:Solyc03g119580.1	gene:Solyc03g119580.1	protein_coding	3	69621468	69622625
gene:Solyc03g119590.1	gene:Solyc03g119590.1	protein_coding	3	69639046	69639381
gene:Solyc03g119600.1	gene:Solyc03g119600.1	protein_coding	3	69644151	69644414
gene:Solyc03g119610.1	gene:Solyc03g119610.1	protein_coding	3	69669806	69670537
gene:Solyc03g119630.3	gene:Solyc03g119630.3	protein_coding	3	69673923	69677647
gene:Solyc03g119620.1	gene:Solyc03g119620.1	protein_coding	3	69674403	69675274
gene:Solyc03g119625.1	gene:Solyc03g119625.1	protein_coding	3	69674960	69675395
gene:Solyc03g119640.3	gene:Solyc03g119640.3	protein_coding	3	69680470	69684905
gene:Solyc03g119650.3	gene:Solyc03g119650.3	protein_coding	3	69689468	69709036
gene:Solyc03g119660.2	gene:Solyc03g119660.2	protein_coding	3	69708462	69711618
gene:Solyc03g119670.3	gene:Solyc03g119670.3	protein_coding	3	69713820	69726011
gene:Solyc03g119675.1	gene:Solyc03g119675.1	protein_coding	3	69719516	69720788
gene:Solyc03g119690.2	gene:Solyc03g119690.2	protein_coding	3	69724487	69725947
gene:Solyc03g119700.3	gene:Solyc03g119700.3	protein_coding	3	69730160	69734312
gene:Solyc03g119710.3	gene:Solyc03g119710.3	protein_coding	3	69735542	69746293
gene:Solyc03g119720.3	gene:Solyc03g119720.3	protein_coding	3	69746588	69753791
gene:Solyc03g119725.1	gene:Solyc03g119725.1	protein_coding	3	69756995	69758405
gene:Solyc03g119730.3	gene:Solyc03g119730.3	protein_coding	3	69762728	69776713
gene:Solyc03g119740.3	gene:Solyc03g119740.3	protein_coding	3	69777442	69781923
gene:Solyc03g119750.3	gene:Solyc03g119750.3	protein_coding	3	69782029	69783001
gene:Solyc03g119755.1	gene:Solyc03g119755.1	protein_coding	3	69784765	69788208
gene:Solyc03g119760.3	gene:Solyc03g119760.3	protein_coding	3	69788616	69804137
gene:Solyc03g119770.3	gene:Solyc03g119770.3	protein_coding	3	69811697	69814258
gene:Solyc03g119780.3	gene:Solyc03g119780.3	protein_coding	3	69827119	69842751
gene:Solyc03g119790.3	gene:Solyc03g119790.3	protein_coding	3	69846459	69854324
gene:Solyc03g119800.2	gene:Solyc03g119800.2	protein_coding	3	69855022	69856044
gene:Solyc03g119810.1	gene:Solyc03g119810.1	protein_coding	3	69872214	69872669
gene:Solyc03g119820.1	gene:Solyc03g119820.1	protein_coding	3	69875651	69876148
gene:Solyc03g119830.3	gene:Solyc03g119830.3	protein_coding	3	69876624	69892579
gene:Solyc03g119860.3	gene:Solyc03g119860.3	protein_coding	3	69893803	69899075
gene:Solyc03g119870.3	gene:Solyc03g119870.3	protein_coding	3	69893803	69900928
gene:Solyc03g119880.3	gene:Solyc03g119880.3	protein_coding	3	69907786	69908757
gene:Solyc03g119890.3	gene:Solyc03g119890.3	protein_coding	3	69910292	69913914
gene:Solyc03g119895.1	gene:Solyc03g119895.1	protein_coding	3	69910426	69913821
gene:Solyc03g119900.3	gene:Solyc03g119900.3	protein_coding	3	69914473	69919874
gene:Solyc03g119910.3	gene:Solyc03g119910.3	protein_coding	3	69942144	69943612
gene:ENSRNA050028308	gene:ENSRNA050028308	tRNA	3	69945093	69945164
gene:Solyc03g119920.1	gene:Solyc03g119920.1	protein_coding	3	69945491	69948646
gene:Solyc03g119930.1	gene:Solyc03g119930.1	protein_coding	3	69951368	69952744
gene:Solyc03g119940.3	gene:Solyc03g119940.3	protein_coding	3	69954254	69964765
gene:Solyc03g119950.1	gene:Solyc03g119950.1	protein_coding	3	69959482	69962112
gene:Solyc03g119960.3	gene:Solyc03g119960.3	protein_coding	3	69962793	69964765
gene:Solyc03g119970.3	gene:Solyc03g119970.3	protein_coding	3	69966957	69970432
gene:Solyc03g119980.3	gene:Solyc03g119980.3	protein_coding	3	69976339	69978530
gene:Solyc03g119990.3	gene:Solyc03g119990.3	protein_coding	3	69987582	69992272
gene:Solyc03g120010.3	gene:Solyc03g120010.3	protein_coding	3	69992810	70004987
gene:Solyc03g120020.3	gene:Solyc03g120020.3	protein_coding	3	70017910	70024239
gene:Solyc03g120030.1	gene:Solyc03g120030.1	protein_coding	3	70023402	70023905
gene:Solyc03g120040.3	gene:Solyc03g120040.3	protein_coding	3	70029959	70033560
gene:Solyc03g120050.3	gene:Solyc03g120050.3	protein_coding	3	70032138	70035533
gene:Solyc03g120070.3	gene:Solyc03g120070.3	protein_coding	3	70050741	70055879
gene:Solyc03g120080.3	gene:Solyc03g120080.3	protein_coding	3	70058122	70064251
gene:Solyc03g120090.1	gene:Solyc03g120090.1	protein_coding	3	70072260	70073177
gene:Solyc03g120100.3	gene:Solyc03g120100.3	protein_coding	3	70073649	70074749
gene:Solyc03g120110.3	gene:Solyc03g120110.3	protein_coding	3	70084144	70088078
gene:Solyc03g120120.3	gene:Solyc03g120120.3	protein_coding	3	70093152	70098032
gene:Solyc03g120130.3	gene:Solyc03g120130.3	protein_coding	3	70098198	70103879
gene:Solyc03g120140.3	gene:Solyc03g120140.3	protein_coding	3	70103994	70112084
gene:Solyc03g120170.2	gene:Solyc03g120170.2	protein_coding	3	70113059	70121796
gene:Solyc03g120175.1	gene:Solyc03g120175.1	protein_coding	3	70116300	70116802
gene:Solyc03g120160.1	gene:Solyc03g120160.1	protein_coding	3	70117331	70117576
gene:Solyc03g120180.2	gene:Solyc03g120180.2	protein_coding	3	70126974	70129210
gene:Solyc03g120190.3	gene:Solyc03g120190.3	protein_coding	3	70133276	70135229
gene:Solyc03g120200.2	gene:Solyc03g120200.2	protein_coding	3	70135629	70150038
gene:Solyc03g120210.2	gene:Solyc03g120210.2	protein_coding	3	70161833	70171067
gene:Solyc03g120240.3	gene:Solyc03g120240.3	protein_coding	3	70172518	70187758
gene:ENSRNA050028311	gene:ENSRNA050028311	tRNA	3	70177691	70177764
gene:Solyc03g120250.3	gene:Solyc03g120250.3	protein_coding	3	70182791	70186691
gene:Solyc03g120260.3	gene:Solyc03g120260.3	protein_coding	3	70194875	70197290
gene:Solyc03g120270.3	gene:Solyc03g120270.3	protein_coding	3	70199636	70209678
gene:Solyc03g120280.1	gene:Solyc03g120280.1	protein_coding	3	70212280	70213629
gene:Solyc03g120290.3	gene:Solyc03g120290.3	protein_coding	3	70214465	70215548
gene:Solyc03g120300.3	gene:Solyc03g120300.3	protein_coding	3	70220294	70227681
gene:Solyc03g120310.3	gene:Solyc03g120310.3	protein_coding	3	70228384	70234101
gene:Solyc03g120320.1	gene:Solyc03g120320.1	protein_coding	3	70233128	70234195
gene:Solyc03g120330.1	gene:Solyc03g120330.1	protein_coding	3	70239854	70240939
gene:Solyc03g120340.3	gene:Solyc03g120340.3	protein_coding	3	70244271	70251175
gene:Solyc03g120350.3	gene:Solyc03g120350.3	protein_coding	3	70256351	70273882
gene:Solyc03g120360.1	gene:Solyc03g120360.1	protein_coding	3	70274704	70281423
gene:Solyc03g120370.1	gene:Solyc03g120370.1	protein_coding	3	70284864	70285256
gene:Solyc03g120380.3	gene:Solyc03g120380.3	protein_coding	3	70287015	70288910
gene:Solyc03g120410.2	gene:Solyc03g120410.2	protein_coding	3	70294679	70301676
gene:Solyc03g120440.2	gene:Solyc03g120440.2	protein_coding	3	70305480	70315832
gene:Solyc03g120420.3	gene:Solyc03g120420.3	protein_coding	3	70306127	70306383
gene:Solyc03g120450.3	gene:Solyc03g120450.3	protein_coding	3	70318105	70324178
gene:Solyc03g120460.3	gene:Solyc03g120460.3	protein_coding	3	70329820	70333755
gene:Solyc03g120470.3	gene:Solyc03g120470.3	protein_coding	3	70335154	70341453
gene:Solyc03g120475.1	gene:Solyc03g120475.1	protein_coding	3	70343028	70344306
gene:Solyc03g120480.3	gene:Solyc03g120480.3	protein_coding	3	70346241	70356060
gene:Solyc03g120490.3	gene:Solyc03g120490.3	protein_coding	3	70357351	70361463
gene:Solyc03g120495.1	gene:Solyc03g120495.1	protein_coding	3	70359591	70360948
gene:Solyc03g120500.3	gene:Solyc03g120500.3	protein_coding	3	70359984	70364173
gene:ENSRNA050028309	gene:ENSRNA050028309	tRNA	3	70373605	70373686
gene:Solyc03g120520.2	gene:Solyc03g120520.2	protein_coding	3	70374104	70395976
gene:Solyc03g120510.1	gene:Solyc03g120510.1	protein_coding	3	70374219	70374905
gene:Solyc03g120550.3	gene:Solyc03g120550.3	protein_coding	3	70405544	70416317
gene:Solyc03g120570.3	gene:Solyc03g120570.3	protein_coding	3	70428713	70436340
gene:Solyc03g120580.3	gene:Solyc03g120580.3	protein_coding	3	70431099	70437927
gene:Solyc03g120600.3	gene:Solyc03g120600.3	protein_coding	3	70436458	70441501
gene:Solyc03g120610.3	gene:Solyc03g120610.3	protein_coding	3	70441896	70444646
gene:Solyc03g120620.3	gene:Solyc03g120620.3	protein_coding	3	70450223	70457873
gene:Solyc03g120630.3	gene:Solyc03g120630.3	protein_coding	3	70459022	70460289
gene:Solyc03g120640.3	gene:Solyc03g120640.3	protein_coding	3	70461508	70463014
gene:Solyc03g120650.3	gene:Solyc03g120650.3	protein_coding	3	70463694	70465651
gene:Solyc03g120660.3	gene:Solyc03g120660.3	protein_coding	3	70468178	70468722
gene:Solyc03g120670.3	gene:Solyc03g120670.3	protein_coding	3	70468956	70472142
gene:Solyc03g120680.3	gene:Solyc03g120680.3	protein_coding	3	70472812	70476113
gene:Solyc03g120690.3	gene:Solyc03g120690.3	protein_coding	3	70475689	70476760
gene:Solyc03g120700.3	gene:Solyc03g120700.3	protein_coding	3	70480467	70490982
gene:Solyc03g120720.3	gene:Solyc03g120720.3	protein_coding	3	70493489	70503935
gene:Solyc03g120730.3	gene:Solyc03g120730.3	protein_coding	3	70504029	70509722
gene:Solyc03g120740.1	gene:Solyc03g120740.1	protein_coding	3	70509919	70510419
gene:Solyc03g120750.3	gene:Solyc03g120750.3	protein_coding	3	70511342	70515529
gene:Solyc03g120760.3	gene:Solyc03g120760.3	protein_coding	3	70516486	70523666
gene:Solyc03g120770.3	gene:Solyc03g120770.3	protein_coding	3	70531555	70543093
gene:Solyc03g120775.1	gene:Solyc03g120775.1	protein_coding	3	70541820	70544441
gene:Solyc03g120780.3	gene:Solyc03g120780.3	protein_coding	3	70544143	70545393
gene:Solyc03g120790.1	gene:Solyc03g120790.1	protein_coding	3	70547804	70548493
gene:Solyc03g120800.3	gene:Solyc03g120800.3	protein_coding	3	70548926	70549198
gene:Solyc03g120805.1	gene:Solyc03g120805.1	protein_coding	3	70549285	70550894
gene:Solyc03g120810.3	gene:Solyc03g120810.3	protein_coding	3	70551992	70557484
gene:Solyc03g120820.3	gene:Solyc03g120820.3	protein_coding	3	70561522	70569346
gene:Solyc03g120840.2	gene:Solyc03g120840.2	protein_coding	3	70575499	70576152
gene:Solyc03g120850.3	gene:Solyc03g120850.3	protein_coding	3	70581833	70587286
gene:Solyc03g120860.2	gene:Solyc03g120860.2	protein_coding	3	70588358	70589289
gene:Solyc03g120870.3	gene:Solyc03g120870.3	protein_coding	3	70590012	70591721
gene:Solyc03g120880.3	gene:Solyc03g120880.3	protein_coding	3	70592587	70595923
gene:Solyc03g120885.1	gene:Solyc03g120885.1	protein_coding	3	70597444	70598505
gene:Solyc03g120890.3	gene:Solyc03g120890.3	protein_coding	3	70606502	70608822
gene:Solyc03g120900.2	gene:Solyc03g120900.2	protein_coding	3	70611962	70614770
gene:Solyc03g120910.3	gene:Solyc03g120910.3	protein_coding	3	70626722	70634805
gene:Solyc03g120920.1	gene:Solyc03g120920.1	protein_coding	3	70634222	70634776
