Gene	Name	Type	Chr	Start	End
gene:AT2G40030	NRPD1B-202	protein_coding	2	16714460	16723718
gene:AT2G40050	AT2G40050-201	protein_coding	2	16723881	16725774
gene:AT2G40050	AT2G40050-202	protein_coding	2	16723881	16725803
gene:AT2G40060	CLC2-201	protein_coding	2	16726424	16728207
gene:AT2G40070	AT2G40070-201	protein_coding	2	16728193	16731705
gene:AT2G40070	AT2G40070-202	protein_coding	2	16728193	16731736
gene:AT2G40070	AT2G40070-203	protein_coding	2	16728194	16731606
gene:AT2G40080	ELF4-201	protein_coding	2	16734294	16734953
gene:AT2G09110	AT2G09110-201	lncRNA	2	16735563	16735801
gene:AT2G40085	AT2G40085-201	protein_coding	2	16736317	16737294
gene:AT2G40090	ATH9-201	protein_coding	2	16737466	16740486
gene:AT2G40095	AT2G40095-201	protein_coding	2	16742896	16744328
gene:AT2G40095	AT2G40095-203	protein_coding	2	16742896	16745152
gene:AT2G40095	AT2G40095-202	protein_coding	2	16742896	16745152
gene:AT2G40100	LHCB4.3-201	protein_coding	2	16745628	16747424
gene:AT2G40100	LHCB4.3-202	protein_coding	2	16745653	16746627
gene:AT2G40110	AT2G40110-202	protein_coding	2	16747831	16749590
gene:AT2G40110	AT2G40110-201	protein_coding	2	16747831	16749590
gene:AT2G40110	AT2G40110-203	protein_coding	2	16747873	16749512
gene:AT2G40110	AT2G40110-204	protein_coding	2	16747873	16749545
gene:AT2G40113	AT2G40113-201	protein_coding	2	16750035	16751314
gene:AT2G40116	AT2G40116-201	protein_coding	2	16751561	16754599
gene:AT2G40120	AT2G40120-201	protein_coding	2	16754891	16757599
gene:AT2G09115	AT2G09115-201	lncRNA	2	16765369	16765864
gene:AT2G40130	AT2G40130-201	protein_coding	2	16765709	16769279
gene:AT2G40130	AT2G40130-202	protein_coding	2	16765920	16769268
gene:AT2G40140	CZF1-201	protein_coding	2	16771997	16774734
gene:AT2G40140	CZF1-202	protein_coding	2	16772203	16774657
gene:AT2G40150	TBL28-201	protein_coding	2	16775424	16777243
gene:AT2G40160	TBL30-201	protein_coding	2	16777323	16779408
gene:AT2G40160	TBL30-202	protein_coding	2	16777390	16778702
gene:AT2G40160	TBL30-203	protein_coding	2	16777390	16779408
gene:AT2G40165	AT2G40165-201	protein_coding	2	16777493	16779137
gene:AT2G40170	GEA6-201	protein_coding	2	16779552	16780368
gene:AT2G40180	PP2C5-201	protein_coding	2	16782366	16784147
gene:AT2G40190	LEW3-201	protein_coding	2	16785173	16787590
gene:AT2G40200	AT2G40200-201	protein_coding	2	16791010	16792376
gene:AT2G40205	AT2G40205-201	protein_coding	2	16792175	16792622
gene:AT2G40210	AGL48-201	protein_coding	2	16793213	16794328
gene:AT2G40220	ABI4-201	protein_coding	2	16796247	16797585
gene:AT2G09120	ath-MIR5662-201	miRNA	2	16798584	16798870
gene:AT2G09125	AT2G09125-201	lncRNA	2	16800889	16801230
gene:AT2G40230	AT2G40230-201	protein_coding	2	16803080	16804823
gene:AT2G40240	AT2G40240-201	protein_coding	2	16810905	16812518
gene:AT2G40250	AT2G40250-201	protein_coding	2	16813297	16815331
gene:AT2G40260	AT2G40260-201	protein_coding	2	16816530	16818730
gene:AT2G40260	AT2G40260-202	protein_coding	2	16816530	16818730
gene:AT2G09130	AT2G09130-201	lncRNA	2	16819187	16819462
gene:AT2G09135	AT2G09135-201	lncRNA	2	16819327	16819596
gene:AT2G40270	AT2G40270-201	protein_coding	2	16821934	16824461
gene:AT2G40270	AT2G40270-202	protein_coding	2	16821934	16825160
gene:AT2G09140	AT2G09140-201	lncRNA	2	16825046	16825284
gene:AT2G40280	AT2G40280-201	protein_coding	2	16825495	16828505
gene:AT2G40290	AT2G40290-201	protein_coding	2	16828766	16831054
gene:AT2G40290	AT2G40290-202	protein_coding	2	16828766	16831054
gene:AT2G40290	AT2G40290-203	protein_coding	2	16828766	16831226
gene:AT2G40300	FER4-201	protein_coding	2	16831109	16833294
gene:AT2G40310	AT2G40310-201	protein_coding	2	16834065	16835711
gene:AT2G40316	AT2G40316-201	protein_coding	2	16836104	16839446
gene:AT2G40316	AT2G40316-202	protein_coding	2	16836104	16839446
gene:AT2G40316	AT2G40316-203	protein_coding	2	16836210	16839070
gene:AT2G40320	TBL33-201	protein_coding	2	16840081	16842404
gene:AT2G40330	PYL6-201	protein_coding	2	16844588	16846194
gene:AT2G40340	DREB2C-202	protein_coding	2	16848160	16850487
gene:AT2G40340	DREB2C-201	protein_coding	2	16848160	16850487
gene:AT2G40340	DREB2C-203	protein_coding	2	16848160	16850487
gene:AT2G40340	DREB2C-204	protein_coding	2	16848252	16850494
gene:AT2G40340	DREB2C-205	protein_coding	2	16848387	16850487
gene:AT2G40340	DREB2C-206	protein_coding	2	16848389	16850487
gene:AT2G40350	AT2G40350-201	protein_coding	2	16851434	16852803
gene:AT2G40350	AT2G40350-202	protein_coding	2	16851498	16852068
gene:AT2G40360	AT2G40360-201	protein_coding	2	16852880	16856771
gene:AT2G40360	AT2G40360-202	protein_coding	2	16852880	16856771
gene:AT2G40370	LAC5-201	protein_coding	2	16857959	16860779
gene:AT2G40380	PRA1.B2-201	protein_coding	2	16864446	16865587
gene:AT2G40390	AT2G40390-201	protein_coding	2	16867293	16869104
gene:AT2G40400	AT2G40400-201	protein_coding	2	16869189	16872906
gene:AT2G40400	AT2G40400-202	protein_coding	2	16869257	16873338
gene:AT2G40400	AT2G40400-203	protein_coding	2	16869334	16872020
gene:AT2G40410	AtCaN2-201	protein_coding	2	16873345	16875683
gene:AT2G40410	AtCaN2-202	protein_coding	2	16873383	16875692
gene:AT2G40420	AT2G40420-201	protein_coding	2	16877144	16879214
gene:AT2G40430	AT2G40430-201	protein_coding	2	16878901	16882427
gene:AT2G40430	AT2G40430-202	protein_coding	2	16878901	16882445
gene:AT2G40430	AT2G40430-203	protein_coding	2	16879216	16882498
gene:AT2G40435	AT2G40435-201	protein_coding	2	16886767	16888638
gene:AT2G40435	AT2G40435-202	protein_coding	2	16886767	16888638
gene:AT2G40435	AT2G40435-203	protein_coding	2	16886824	16889243
gene:AT2G40440	AT2G40440-201	protein_coding	2	16889212	16889580
gene:AT2G09150	ath-MIR8171-201	miRNA	2	16890446	16890567
gene:AT2G40450	AT2G40450-201	protein_coding	2	16892024	16892974
gene:AT2G09155	AT2G09155-201	ncRNA	2	16893239	16893437
gene:AT2G40460	AT2G40460-201	protein_coding	2	16896907	16901670
gene:AT2G40470	LBD15-201	protein_coding	2	16902038	16904032
gene:AT2G40470	LBD15-202	protein_coding	2	16902304	16903452
gene:AT2G40475	ASG8-201	protein_coding	2	16906899	16908152
gene:AT2G40480	AT2G40480-201	protein_coding	2	16910167	16912616
gene:AT2G40490	HEME2-201	protein_coding	2	16912805	16915202
gene:AT2G40500	AT2G40500-201	protein_coding	2	16916330	16917217
gene:AT2G40510	AT2G40510-201	protein_coding	2	16918391	16919900
gene:AT2G40520	AT2G40520-201	protein_coding	2	16922337	16925945
gene:AT2G40520	AT2G40520-202	protein_coding	2	16922613	16925961
gene:AT2G40520	AT2G40520-203	protein_coding	2	16922673	16925914
gene:AT2G40520	AT2G40520-204	protein_coding	2	16922989	16925914
gene:AT2G40520	AT2G40520-205	protein_coding	2	16923068	16925914
gene:AT2G40520	AT2G40520-206	protein_coding	2	16923350	16925914
gene:AT2G40530	AT2G40530-201	protein_coding	2	16927501	16928280
gene:AT2G40540	KT2-201	protein_coding	2	16930555	16934669
gene:AT2G40540	KT2-202	protein_coding	2	16930555	16934669
gene:AT2G40540	KT2-203	protein_coding	2	16930702	16934669
gene:AT2G40540	KT2-204	protein_coding	2	16930732	16934662
gene:AT2G40540	KT2-205	protein_coding	2	16930746	16934652
gene:AT2G40550	ETG1-201	protein_coding	2	16934621	16938272
gene:AT2G40560	AT2G40560-201	protein_coding	2	16938705	16939616
gene:AT2G40570	AT2G40570-201	protein_coding	2	16940822	16943503
gene:AT2G40570	AT2G40570-202	protein_coding	2	16940825	16943515
gene:AT2G40570	AT2G40570-203	protein_coding	2	16940835	16943492
gene:AT2G40580	AT2G40580-201	protein_coding	2	16943864	16945003
gene:AT2G40590	AT2G40590-201	protein_coding	2	16944984	16946548
gene:AT2G40600	AT2G40600-201	protein_coding	2	16946824	16948712
gene:AT2G40610	EXPA8-201	protein_coding	2	16948791	16950705
gene:AT2G40620	AT2G40620-201	protein_coding	2	16954418	16957183
gene:AT2G40630	AT2G40630-201	protein_coding	2	16957881	16961144
gene:AT2G40630	AT2G40630-202	protein_coding	2	16957951	16961144
gene:AT2G40630	AT2G40630-203	protein_coding	2	16958146	16961591
gene:AT2G40640	AT2G40640-204	protein_coding	2	16960964	16963215
gene:AT2G40640	AT2G40640-209	protein_coding	2	16960964	16963215
gene:AT2G40640	AT2G40640-202	protein_coding	2	16960964	16963215
gene:AT2G40640	AT2G40640-206	protein_coding	2	16960964	16963215
gene:AT2G40640	AT2G40640-203	protein_coding	2	16960964	16963215
gene:AT2G40640	AT2G40640-205	protein_coding	2	16960964	16963215
gene:AT2G40640	AT2G40640-207	protein_coding	2	16960964	16963215
gene:AT2G40640	AT2G40640-201	protein_coding	2	16960964	16963215
gene:AT2G40640	AT2G40640-208	protein_coding	2	16960964	16963215
gene:AT2G40650	AT2G40650-201	protein_coding	2	16963286	16965798
gene:AT2G40660	AT2G40660-201	protein_coding	2	16965909	16969119
gene:AT2G40670	RR16-201	protein_coding	2	16969673	16972113
gene:AT2G40670	RR16-202	protein_coding	2	16969854	16971234
gene:AT2G40690	GLY1-201	protein_coding	2	16973992	16976458
gene:AT2G40690	GLY1-202	protein_coding	2	16973992	16976534
gene:AT2G40690	GLY1-203	protein_coding	2	16973992	16976534
gene:AT2G40700	AT2G40700-201	protein_coding	2	16976636	16979650
gene:AT2G09160	AT2G09160-201	lncRNA	2	16980436	16980783
gene:AT2G40710	AT2G40710-201	protein_coding	2	16980943	16981606
gene:AT2G40711	AT2G40711-201	protein_coding	2	16981498	16982681
gene:AT2G40711	AT2G40711-202	protein_coding	2	16981581	16982257
gene:AT2G09165	AT2G09165-201	lncRNA	2	16982730	16983797
gene:AT2G40715	AT2G40715-201	protein_coding	2	16983087	16985791
gene:AT2G09170	AT2G09170-201	lncRNA	2	16985455	16985736
gene:AT2G40720	AT2G40720-201	protein_coding	2	16987269	16989851
gene:AT2G09175	AT2G09175-201	lncRNA	2	16987872	16988144
gene:AT2G40730	CTEXP-201	protein_coding	2	16989836	16996308
gene:AT2G40740	WRKY55-201	protein_coding	2	16997078	16999417
gene:AT2G40740	WRKY55-202	protein_coding	2	16997177	16999276
gene:AT2G40740	WRKY55-203	protein_coding	2	16997177	16999499
gene:AT2G40750	WRKY54-201	protein_coding	2	17000419	17002528
gene:AT2G09180	AT2G09180-201	lncRNA	2	17006644	17006918
gene:AT2G09185	AT2G09185-201	lncRNA	2	17006644	17007301
gene:AT2G40745	AT2G40745-201	protein_coding	2	17008174	17008917
gene:AT2G40760	AT2G40760-201	protein_coding	2	17009951	17012116
gene:AT2G40765	AT2G40765-201	protein_coding	2	17012176	17013325
gene:AT2G09190	AT2G09190-201	lncRNA	2	17012394	17013048
gene:AT2G40770	AT2G40770-201	protein_coding	2	17013269	17021606
gene:AT2G40770	AT2G40770-202	protein_coding	2	17013535	17021315
gene:AT2G40770	AT2G40770-203	protein_coding	2	17013535	17021606
gene:AT2G40780	AT2G40780-201	protein_coding	2	17021505	17022944
gene:AT2G40780	AT2G40780-202	protein_coding	2	17021731	17022921
gene:AT2G40790	CXXS2-201	protein_coding	2	17022952	17024301
gene:AT2G40790	CXXS2-202	protein_coding	2	17022963	17024008
gene:AT2G40800	AT2G40800-201	protein_coding	2	17024255	17027022
gene:AT2G40800	AT2G40800-202	protein_coding	2	17024255	17027022
gene:AT2G40805	ath-MIR319c-201	miRNA	2	17029701	17029899
gene:AT2G09195	AT2G09195-201	lncRNA	2	17030959	17031365
gene:AT2G40810	ATG18C-201	protein_coding	2	17032412	17034600
gene:AT2G40810	ATG18C-202	protein_coding	2	17032462	17034338
gene:AT2G40810	ATG18C-203	protein_coding	2	17032469	17034600
gene:AT2G40815	AT2G40815-201	protein_coding	2	17034541	17036281
gene:AT2G40815	AT2G40815-202	protein_coding	2	17034736	17036208
gene:AT2G09200	AT2G09200-201	lncRNA	2	17034917	17035503
gene:AT2G40820	AT2G40820-202	protein_coding	2	17036442	17040127
gene:AT2G40820	AT2G40820-201	protein_coding	2	17036442	17040127
gene:AT2G40820	AT2G40820-203	protein_coding	2	17036442	17040196
gene:AT2G40820	AT2G40820-204	protein_coding	2	17036461	17040204
gene:AT2G40820	AT2G40820-205	protein_coding	2	17036461	17040358
gene:AT2G40830	RHC1A-201	protein_coding	2	17042623	17044915
gene:AT2G40830	RHC1A-204	protein_coding	2	17042623	17044915
gene:AT2G40830	RHC1A-202	protein_coding	2	17042623	17044915
gene:AT2G40830	RHC1A-203	protein_coding	2	17042623	17044915
gene:AT2G40840	DPE2-201	protein_coding	2	17044932	17051062
gene:AT2G40850	PI4K GAMMA 1-201	protein_coding	2	17051085	17053754
gene:AT2G40860	AT2G40860-201	protein_coding	2	17053498	17057213
gene:AT2G40860	AT2G40860-204	protein_coding	2	17053568	17057326
gene:AT2G40860	AT2G40860-202	protein_coding	2	17053568	17057326
gene:AT2G40860	AT2G40860-203	protein_coding	2	17053568	17057326
gene:AT2G40880	CYSA-201	protein_coding	2	17057388	17058122
gene:AT2G40890	CYP98A3-201	protein_coding	2	17058053	17060652
gene:AT2G09205	AT2G09205-201	lncRNA	2	17059544	17060072
gene:AT2G40900	UMAMIT11-201	protein_coding	2	17063098	17065813
gene:AT2G40910	AT2G40910-201	protein_coding	2	17069841	17071657
gene:AT2G40910	AT2G40910-202	protein_coding	2	17069868	17071657
gene:AT2G40920	AT2G40920-201	protein_coding	2	17072352	17074175
gene:AT2G40920	AT2G40920-202	protein_coding	2	17072540	17074113
gene:AT2G40925	AT2G40925-201	protein_coding	2	17074905	17076239
gene:AT2G40930	UBP5-201	protein_coding	2	17076311	17082469
gene:AT2G40930	UBP5-202	protein_coding	2	17076312	17082528
gene:AT2G40935	AT2G40935-204	protein_coding	2	17082745	17084364
gene:AT2G40935	AT2G40935-201	protein_coding	2	17082745	17084364
gene:AT2G40935	AT2G40935-202	protein_coding	2	17082745	17084364
gene:AT2G40935	AT2G40935-203	protein_coding	2	17082745	17084364
gene:AT2G40935	AT2G40935-205	protein_coding	2	17082770	17084347
gene:AT2G40935	AT2G40935-206	protein_coding	2	17082848	17084339
gene:AT2G40935	AT2G40935-207	protein_coding	2	17082897	17084376
gene:AT2G40935	AT2G40935-208	protein_coding	2	17082917	17084347
gene:AT2G40935	AT2G40935-209	protein_coding	2	17082922	17084347
gene:AT2G40940	ERS1-201	protein_coding	2	17084321	17087326
gene:AT2G40950	BZIP17-201	protein_coding	2	17087565	17090556
gene:AT2G40955	AT2G40955-201	protein_coding	2	17092669	17095132
gene:AT2G40960	AT2G40960-201	protein_coding	2	17095165	17097454
gene:AT2G40960	AT2G40960-202	protein_coding	2	17095375	17097454
gene:AT2G40970	MYBC1-201	protein_coding	2	17097550	17098731
gene:AT2G40980	AT2G40980-201	protein_coding	2	17102090	17104802
gene:AT2G40990	AT2G40990-201	protein_coding	2	17105097	17107030
gene:AT2G40995	AT2G40995-201	protein_coding	2	17109360	17109744
gene:AT2G40995	AT2G40995-202	protein_coding	2	17109394	17109804
gene:AT2G41997	LCR51-201	protein_coding	2	17110760	17111255
gene:AT2G41000	AT2G41000-201	protein_coding	2	17111441	17113636
gene:AT2G41000	AT2G41000-202	protein_coding	2	17111445	17112557
gene:AT2G41010	CAMBP25-201	protein_coding	2	17113798	17115047
gene:AT2G09210	AT2G09210-201	lncRNA	2	17116553	17117125
gene:AT2G41020	AT2G41020-201	protein_coding	2	17117214	17121119
gene:AT2G41020	AT2G41020-202	protein_coding	2	17117290	17121124
gene:AT2G41040	AT2G41040-201	protein_coding	2	17121327	17123222
gene:AT2G41050	AT2G41050-201	protein_coding	2	17123182	17125157
gene:AT2G41050	AT2G41050-202	protein_coding	2	17123190	17126125
gene:AT2G41050	AT2G41050-205	protein_coding	2	17123190	17126484
gene:AT2G41050	AT2G41050-203	protein_coding	2	17123190	17126484
gene:AT2G41050	AT2G41050-204	protein_coding	2	17123190	17126484
gene:AT2G41060	AT2G41060-201	protein_coding	2	17126989	17130569
gene:AT2G41060	AT2G41060-202	protein_coding	2	17127001	17130467
gene:AT2G41060	AT2G41060-203	protein_coding	2	17127006	17130486
gene:AT2G41070	EEL-201	protein_coding	2	17129753	17132386
gene:AT2G09215	AT2G09215-201	ncRNA	2	17130013	17130359
gene:AT2G41070	EEL-202	protein_coding	2	17130774	17132090
gene:AT2G41070	EEL-203	protein_coding	2	17130774	17132386
gene:AT2G41070	EEL-204	protein_coding	2	17130788	17132370
gene:AT2G41070	EEL-205	protein_coding	2	17130821	17132370
gene:AT2G41080	AT2G41080-201	protein_coding	2	17132602	17134554
gene:AT2G41082	AT2G41082-201	protein_coding	2	17134825	17135059
gene:AT2G41090	AT2G41090-201	protein_coding	2	17135347	17136999
gene:AT2G09220	AT2G09220-201	lncRNA	2	17136984	17137378
gene:AT2G41100	TCH3-201	protein_coding	2	17137037	17139700
gene:AT2G41100	TCH3-202	protein_coding	2	17137427	17139664
gene:AT2G41100	TCH3-203	protein_coding	2	17137431	17139612
gene:AT2G41100	TCH3-204	protein_coding	2	17137829	17139607
gene:AT2G41100	TCH3-205	protein_coding	2	17137846	17139652
gene:AT2G41100	TCH3-206	protein_coding	2	17138065	17139617
gene:AT2G41100	TCH3-207	protein_coding	2	17138330	17139624
gene:AT2G41105	AT2G41105-201	protein_coding	2	17138333	17139159
gene:AT2G41110	CAM2-201	protein_coding	2	17140183	17141431
gene:AT2G41110	CAM2-202	protein_coding	2	17140229	17141393
gene:AT2G09225	AT2G09225-201	lncRNA	2	17140408	17141016
gene:AT2G41120	AT2G41120-201	protein_coding	2	17141275	17142485
gene:AT2G09230	AT2G09230-201	lncRNA	2	17142030	17142298
gene:AT2G41130	AT2G41130-201	protein_coding	2	17143157	17145283
gene:AT2G09235	AT2G09235-201	lncRNA	2	17149789	17150108
gene:AT2G41140	CRK1-201	protein_coding	2	17150095	17153693
gene:AT2G41150	AT2G41150-201	protein_coding	2	17153806	17155982
gene:AT2G41150	AT2G41150-202	protein_coding	2	17153844	17155983
gene:AT2G41160	AT2G41160-201	protein_coding	2	17155988	17158935
gene:AT2G41160	AT2G41160-202	protein_coding	2	17156029	17158880
gene:AT2G41170	AT2G41170-201	protein_coding	2	17159074	17161293
gene:AT2G41170	AT2G41170-202	protein_coding	2	17159074	17161293
gene:AT2G41170	AT2G41170-203	protein_coding	2	17159104	17161294
gene:AT2G41178	AT2G41178-201	lncRNA	2	17164869	17165839
gene:AT2G41178	AT2G41178-202	lncRNA	2	17165105	17166229
gene:AT2G41180	SIB2-201	protein_coding	2	17165191	17166110
gene:AT2G41190	AT2G41190-201	protein_coding	2	17167279	17170559
gene:AT2G41190	AT2G41190-202	protein_coding	2	17167279	17170559
gene:AT2G41200	AT2G41200-201	protein_coding	2	17171625	17173350
gene:AT2G41210	PIP5K5-201	protein_coding	2	17173374	17176866
gene:AT2G41220	GLU2-201	protein_coding	2	17177539	17188836
gene:AT2G41225	AT2G41225-201	protein_coding	2	17190978	17191486
gene:AT2G41230	ORS1-201	protein_coding	2	17194748	17195697
gene:AT2G41231	AT2G41231-201	protein_coding	2	17195292	17195819
gene:AT2G41231	AT2G41231-202	protein_coding	2	17195292	17195915
gene:AT2G41240	BHLH100-201	protein_coding	2	17198037	17199454
gene:AT2G41240	BHLH100-202	protein_coding	2	17198282	17199320
gene:AT2G41250	AT2G41250-201	protein_coding	2	17200657	17202848
gene:AT2G41260	M17-201	protein_coding	2	17206452	17207698
gene:AT2G41260	M17-202	protein_coding	2	17206479	17207698
gene:AT2G41280	M10-201	protein_coding	2	17209697	17210423
gene:AT2G41290	SSL2-201	protein_coding	2	17210428	17213179
gene:AT2G09240	AT2G09240-201	lncRNA	2	17213402	17213781
gene:AT2G41300	SSL1-201	protein_coding	2	17214219	17216292
gene:AT2G09245	AT2G09245-201	lncRNA	2	17217439	17217645
gene:AT2G41310	RR3-201	protein_coding	2	17221840	17224880
gene:AT2G09250	AT2G09250-201	lncRNA	2	17224503	17224801
gene:AT2G41312	AT2G41312-201	ncRNA	2	17225523	17226045
gene:AT2G41312	AT2G41312-202	ncRNA	2	17225542	17226693
gene:AT2G41330	AT2G41330-201	protein_coding	2	17226948	17228519
gene:AT2G41340	RPB5D-201	protein_coding	2	17228733	17231082
gene:AT2G41340	RPB5D-203	protein_coding	2	17228760	17231051
gene:AT2G41340	RPB5D-202	protein_coding	2	17228760	17231051
gene:AT2G41342	AT2G41342-201	protein_coding	2	17230515	17231037
gene:AT2G41350	AUG1-201	protein_coding	2	17231206	17233912
gene:AT2G41350	AUG1-202	protein_coding	2	17231341	17233458
gene:AT2G41355	AT2G41355-201	protein_coding	2	17233540	17233966
gene:AT2G41360	AT2G41360-201	protein_coding	2	17234057	17236385
gene:AT2G41370	BOP2-201	protein_coding	2	17237727	17240609
gene:AT2G41375	AT2G41375-201	protein_coding	2	17238380	17238986
gene:AT2G09255	AT2G09255-201	lncRNA	2	17245110	17245383
gene:AT2G41380	AT2G41380-201	protein_coding	2	17251819	17253194
gene:AT2G41390	AT2G41390-201	protein_coding	2	17257380	17258196
gene:AT2G41400	AT2G41400-201	protein_coding	2	17259457	17260120
gene:AT2G09260	AT2G09260-201	lncRNA	2	17260359	17260594
gene:AT2G09265	AT2G09265-201	lncRNA	2	17260898	17261245
gene:AT2G41410	AT2G41410-201	protein_coding	2	17261728	17263017
gene:AT2G09270	AT2G09270-201	lncRNA	2	17263862	17264128
gene:AT2G41415	AT2G41415-201	protein_coding	2	17264321	17265087
gene:AT2G41417	AT2G41417-201	protein_coding	2	17264512	17264850
gene:AT2G41420	WIH2-201	protein_coding	2	17266470	17268200
gene:AT2G41430	ERD15-201	protein_coding	2	17269158	17270542
gene:AT2G41430	ERD15-202	protein_coding	2	17269232	17270537
gene:AT2G41430	ERD15-203	protein_coding	2	17269232	17270542
gene:AT2G41430	ERD15-204	protein_coding	2	17269232	17270542
gene:AT2G41430	ERD15-205	protein_coding	2	17269232	17270542
