Gene	Name	Type	Chr	Strand	Start	End
ENSMUSG00000079323	Gm20661	protein_coding	9	+	107860257	107872206
ENSMUSG00000042106	Inka1	protein_coding	9	-	107861422	107863078
ENSMUSG00002075421	Gm55268	snoRNA	9	+	107864568	107864695
ENSMUSG00000093749	4921523L03Rik	lncRNA	9	-	107868883	107872855
ENSMUSG00000032595	Cdhr4	protein_coding	9	+	107869696	107876883
ENSMUSG00000093456	Gm20662	protein_coding	9	+	107873548	107922469
ENSMUSG00000093619	4930535L15Rik	lncRNA	9	-	107875315	107879603
ENSMUSG00000032594	Ip6k1	protein_coding	9	+	107879700	107925981
ENSMUSG00000102540	Gm38134	lncRNA	9	-	107888175	107893807
ENSMUSG00000070284	Gmppb	protein_coding	9	+	107926441	107930000
ENSMUSG00000041528	Rnf123	protein_coding	9	-	107928733	107960545
ENSMUSG00000092218	Gm20529	lncRNA	9	+	107928874	107935791
ENSMUSG00000032593	Amigo3	protein_coding	9	+	107930358	107932900
ENSMUSG00000032591	Mst1	protein_coding	9	+	107957635	107962202
ENSMUSG00000098787	Mir7088	miRNA	9	+	107958697	107958782
ENSMUSG00000032590	Apeh	protein_coding	9	-	107962612	107971805
ENSMUSG00000120509	Gm57046	lncRNA	9	+	107972397	107977778
ENSMUSG00000032589	Bsn	protein_coding	9	-	107973221	108067583
ENSMUSG00002075765	Gm55396	miRNA	9	-	107980328	107980445
ENSMUSG00000102224	4930447F24Rik	lncRNA	9	+	108010917	108015766
ENSMUSG00000103658	Gm37201	processed_pseudogene	9	+	108037478	108038000
ENSMUSG00000103466	Gm37247	TEC	9	-	108066197	108066926
ENSMUSG00000102538	Gm37230	TEC	9	-	108067730	108068547
ENSMUSG00000039952	Dag1	protein_coding	9	-	108081833	108141157
ENSMUSG00000033392	Clasp2	protein_coding	9	+	113570541	113748750
ENSMUSG00000087992	Gm25059	snoRNA	9	-	113605250	113605366
ENSMUSG00000009741	Ubp1	protein_coding	9	+	113760002	113806270
ENSMUSG00000032507	Fbxl2	protein_coding	9	-	113792705	113875259
ENSMUSG00000111793	Gm47950	lncRNA	9	-	113799052	113800066
ENSMUSG00000086596	Susd5	protein_coding	9	+	113886208	113927796
ENSMUSG00000118582	Gm52983	unprocessed_pseudogene	9	-	113945691	113945745
ENSMUSG00000111734	Gm29825	lncRNA	9	+	113947156	114021708
ENSMUSG00000064299	4921528I07Rik	lncRNA	9	-	114066765	114146096
ENSMUSG00000053820	Bcl2a1c	protein_coding	9	+	114159203	114159646
ENSMUSG00000087041	Gm16295	lncRNA	9	+	118753941	118754845
ENSMUSG00000047409	Ctdspl	protein_coding	9	+	118755521	118873066
ENSMUSG00000070280	Slc22a14	protein_coding	9	-	118998523	119019473
ENSMUSG00000035769	Xylb	protein_coding	9	+	119186447	119222863
ENSMUSG00000061393	Acvr2b	protein_coding	9	+	119231184	119264061
ENSMUSG00000111204	Gm47320	lncRNA	9	-	119234174	119238082
ENSMUSG00000097504	4930516B21Rik	lncRNA	9	-	119269344	119273896
ENSMUSG00000034533	Scn10a	protein_coding	9	-	119437522	119548388
ENSMUSG00000034115	Scn11a	protein_coding	9	-	119582825	119654522
ENSMUSG00000097223	Gm2449	lncRNA	9	-	119716515	119723929
ENSMUSG00000032512	Wdr48	protein_coding	9	+	119723944	119755653
ENSMUSG00000052336	Cx3cr1	protein_coding	9	-	119877749	119898945
ENSMUSG00000032513	Gorasp1	protein_coding	9	-	119754323	119766631
ENSMUSG00000032514	Ttc21a	protein_coding	9	+	119766672	119796859
ENSMUSG00000032515	Csrnp1	protein_coding	9	-	119800229	119813724
ENSMUSG00000111639	1700019L13Rik	lncRNA	9	+	119812212	119817158
ENSMUSG00000111369	Gm47043	lncRNA	9	+	119833103	119834172
ENSMUSG00000111089	Gm49427	lncRNA	9	+	119838871	119840514
ENSMUSG00000079243	Xirp1	protein_coding	9	-	119842821	119852664
ENSMUSG00000111792	Gm33858	lncRNA	9	+	119898062	119899688
ENSMUSG00000042262	Ccr8	protein_coding	9	+	119921180	119923972
ENSMUSG00000111546	Gm47050	TEC	9	+	119924729	119926904
ENSMUSG00000032519	Slc25a38	protein_coding	9	+	119939440	119953570
ENSMUSG00000032518	Rpsa	protein_coding	9	+	119956755	119961435
ENSMUSG00000065041	Gm24044	snoRNA	9	+	119957846	119958001
ENSMUSG00000064380	Gm26448	snoRNA	9	+	119958417	119958619
ENSMUSG00000064925	Snora62	snoRNA	9	+	119959481	119959629
ENSMUSG00000111028	Gm5922	lncRNA	9	-	119962529	119965395
ENSMUSG00000032517	Mobp	protein_coding	9	+	119978773	120010550
ENSMUSG00000111219	Gm38642	lncRNA	9	+	120008104	120108237
ENSMUSG00000104494	Gm37111	TEC	9	+	120011630	120012263
ENSMUSG00000111360	Gm38642	lncRNA	9	+	120022155	120109393
ENSMUSG00000111498	Gm47059	lncRNA	9	+	120088694	120093424
ENSMUSG00000120273	1700018P22Rik	lncRNA	9	+	8134534	8136376
ENSMUSG00000050912	Tmem123	protein_coding	9	+	7764042	7794334
ENSMUSG00000093615	Mir5618	miRNA	9	+	7784391	7784441
ENSMUSG00000057367	Birc2	protein_coding	9	-	7818228	7837065
ENSMUSG00000032000	Birc3	protein_coding	9	-	7848700	7873187
ENSMUSG00000053110	Yap1	protein_coding	9	-	7932000	8004597
ENSMUSG00000092185	Gm20416	lncRNA	9	+	7965839	7977005
ENSMUSG00000110161	Gm45494	lncRNA	9	+	8004831	8009270
ENSMUSG00000053070	Cfap300	protein_coding	9	-	8021673	8042824
ENSMUSG00000040729	Cep126	protein_coding	9	-	8076462	8134295
ENSMUSG00000111353	Gm19324	unitary_pseudogene	9	+	8142596	8185168
ENSMUSG00000111845	Gm7495	processed_pseudogene	9	-	8153762	8154187
ENSMUSG00000084747	Mir1899	miRNA	9	+	8246787	8246882
ENSMUSG00000110828	Gm47517	processed_pseudogene	9	+	8476274	8476488
ENSMUSG00000031997	Trpc6	protein_coding	9	+	8544143	8680742
ENSMUSG00000111602	Gm32014	lncRNA	9	-	8644074	8740989
ENSMUSG00000091366	Gm17040	transcribed_processed_pseudogene	9	-	107169634	107170522
ENSMUSG00000121642	ENSMUSG00000121642	lncRNA	9	-	107170209	107174391
ENSMUSG00000079225	Gm9531	transcribed_processed_pseudogene	9	+	81559665	81560439
ENSMUSG00000121649	ENSMUSG00000121649	lncRNA	9	+	81559651	81560730
ENSMUSG00000090136	Gm10177	transcribed_processed_pseudogene	9	+	37164271	37164477
ENSMUSG00000121655	ENSMUSG00000121655	lncRNA	9	+	37164218	37164661
ENSMUSG00000101963	1700001J11Rik	transcribed_processed_pseudogene	9	+	39961862	39964324
ENSMUSG00000121668	ENSMUSG00000121668	lncRNA	9	+	39961661	39962419
ENSMUSG00000098093	Gm8707	transcribed_processed_pseudogene	9	+	41565599	41566578
ENSMUSG00000121682	ENSMUSG00000121682	lncRNA	9	+	41563189	41565850
ENSMUSG00000057818	1600029O15Rik	transcribed_processed_pseudogene	9	+	58115321	58115837
ENSMUSG00000121691	1600029O15Rik	lncRNA	9	+	58110180	58116091
ENSMUSG00000070282	3000002C10Rik	transcribed_processed_pseudogene	9	-	109659442	109660449
ENSMUSG00000121717	ENSMUSG00000121717	lncRNA	9	-	109657011	109661774
ENSMUSG00000111381	Gm34424	transcribed_processed_pseudogene	9	+	61440697	61441478
ENSMUSG00000121719	Gm34424	lncRNA	9	+	61417005	61441529
ENSMUSG00000074250	Gm10653	transcribed_processed_pseudogene	9	-	62748795	62749629
ENSMUSG00000121721	Gm10653	lncRNA	9	-	62748759	62775282
ENSMUSG00000087052	Gm8093	transcribed_processed_pseudogene	9	+	78334789	78336680
ENSMUSG00000121781	ENSMUSG00000121781	lncRNA	9	+	78335176	78338088
ENSMUSG00000111662	Gm7435	transcribed_processed_pseudogene	9	+	55857270	55859693
ENSMUSG00000121804	ENSMUSG00000121804	lncRNA	9	+	55845530	55859848
ENSMUSG00000066767	Gm3867	transcribed_processed_pseudogene	9	-	36168512	36169061
ENSMUSG00000121824	ENSMUSG00000121824	lncRNA	9	-	36167227	36169619
ENSMUSG00000111023	Gm48391	transcribed_processed_pseudogene	9	+	36161244	36166097
ENSMUSG00000121825	ENSMUSG00000121825	lncRNA	9	+	36165956	36174362
ENSMUSG00000031998	1700128F08Rik	transcribed_processed_pseudogene	9	+	8221971	8222687
ENSMUSG00000121852	1700128F08Rik	lncRNA	9	+	8221890	8241988
ENSMUSG00000033335	Dnm2	protein_coding	9	+	21336204	21419055
ENSMUSG00000035024	Ncapd3	protein_coding	9	+	26941471	27006611
ENSMUSG00000074415	Mir100hg	lncRNA	9	+	41238373	41628290
ENSMUSG00000041986	Elmod1	protein_coding	9	-	53818741	53882585
ENSMUSG00000032336	Nptn	protein_coding	9	+	58489523	58565238
ENSMUSG00000052143	Gm9869	lncRNA	9	-	60728834	60745481
ENSMUSG00000032280	Tle3	protein_coding	9	+	61279665	61325772
ENSMUSG00000032816	Igdcc4	protein_coding	9	+	65008768	65045222
ENSMUSG00000040652	Oaz2	protein_coding	9	+	65575283	65597582
ENSMUSG00000037674	Rfx7	protein_coding	9	+	72439522	72530111
ENSMUSG00000056031	9330154J02Rik	lncRNA	9	-	85702294	85726376
ENSMUSG00000091345	Col6a5	protein_coding	9	-	105733277	105837842
ENSMUSG00000010066	Cacna2d2	protein_coding	9	+	107276811	107406542
ENSMUSG00000057802	Gm10030	lncRNA	9	+	110818567	110837135
ENSMUSG00000059279	Or2t43	protein_coding	11	-	58456682	58461379
ENSMUSG00000108156	Or2t50-ps1	unprocessed_pseudogene	11	-	58465805	58466196
ENSMUSG00000060765	Or2t46	protein_coding	11	+	58468556	58473191
ENSMUSG00000056564	Or2ab1	protein_coding	11	+	58485940	58491609
ENSMUSG00000037145	Lypd8l	protein_coding	11	-	58499030	58506901
ENSMUSG00000043880	Or11l3	protein_coding	11	-	58514985	58521327
ENSMUSG00000037124	Trim58	protein_coding	11	+	58531291	58543230
ENSMUSG00000020739	Nup85	protein_coding	11	+	115455260	115474811
ENSMUSG00000000751	Rpa1	protein_coding	11	-	75188992	75239150
ENSMUSG00002076300	Gm54808	miRNA	11	-	75209314	75209434
ENSMUSG00000063549	Or2w3	protein_coding	11	+	58549608	58560354
ENSMUSG00000119150	Gm22599	snoRNA	11	+	58552004	58552135
ENSMUSG00000107711	Or2ak7	protein_coding	11	+	58571925	58577059
ENSMUSG00000082495	Gm12570	processed_pseudogene	11	-	58578899	58579928
ENSMUSG00000064044	Or2ak6	protein_coding	11	+	58589988	58594298
ENSMUSG00000108265	Or2ak5	protein_coding	11	-	58608023	58614840
ENSMUSG00000018809	Smyd4	protein_coding	11	+	75239259	75296531
ENSMUSG00000060030	Or2w3b	protein_coding	11	-	58621844	58630038
ENSMUSG00000107677	Or2ak4	protein_coding	11	+	58643560	58650497
ENSMUSG00000056959	Or2t45	protein_coding	11	+	58664014	58671077
ENSMUSG00000059504	Or2t44	protein_coding	11	+	58673778	58679594
ENSMUSG00000049154	Fam183b	protein_coding	11	-	58683623	58692786
ENSMUSG00000020740	Gga3	protein_coding	11	-	115475081	115494877
ENSMUSG00000089476	Gm25364	snRNA	11	+	115492482	115492588
ENSMUSG00000070438	Or5af2	protein_coding	11	+	58705826	58710276
ENSMUSG00000096806	Or5af1	protein_coding	11	+	58720063	58725606
ENSMUSG00000018547	Pip4k2b	protein_coding	11	-	97605983	97635530
ENSMUSG00000085145	Gm11614	lncRNA	11	+	97614477	97616537
ENSMUSG00000098919	Mir8102	miRNA	11	+	97635723	97635861
ENSMUSG00000094805	Or9e1	protein_coding	11	+	58730077	58734937
ENSMUSG00000046756	Mrps7	protein_coding	11	+	115494751	115498862
ENSMUSG00000072915	Gm12258	protein_coding	11	+	58737984	58752782
ENSMUSG00000085744	Gm12259	lncRNA	11	+	58756791	58757980
ENSMUSG00000020491	2810021J22Rik	protein_coding	11	+	58758042	58774114
ENSMUSG00000018541	Cwc25	protein_coding	11	-	97636307	97657382
ENSMUSG00000084168	Atp5l2-ps	processed_pseudogene	11	+	97658886	97659197
ENSMUSG00000037001	Zfp39	protein_coding	11	-	58778979	58795051
ENSMUSG00000000753	Serpinf1	protein_coding	11	-	75300595	75313527
ENSMUSG00000087654	Gm12256	lncRNA	11	+	58780536	58782374
ENSMUSG00000086063	Gm12257	lncRNA	11	+	58795228	58796996
ENSMUSG00000018543	1700001P01Rik	protein_coding	11	-	97662307	97666744
ENSMUSG00000085359	Gm12336	lncRNA	11	-	75313557	75314166
ENSMUSG00000084224	Gm12337	processed_pseudogene	11	+	75318579	75318978
ENSMUSG00000071415	Rpl23	protein_coding	11	-	97668353	97673263
ENSMUSG00002075586	Gm54825	snoRNA	11	-	97671008	97671102
ENSMUSG00000064901	Snora21	snoRNA	11	-	97672465	97672601
ENSMUSG00000020743	Mif4gd	protein_coding	11	-	115498744	115503795
ENSMUSG00000038224	Serpinf2	protein_coding	11	-	75322558	75330417
ENSMUSG00000020744	Slc25a19	protein_coding	11	-	115505004	115519121
ENSMUSG00000038366	Lasp1	protein_coding	11	+	97689826	97729590
ENSMUSG00000050538	B230217C12Rik	protein_coding	11	+	97731606	97734925
ENSMUSG00000070336	Fbxo47	protein_coding	11	-	97744652	97774980
ENSMUSG00000045374	Wdr81	protein_coding	11	-	75331770	75345543
ENSMUSG00000085148	Mir22hg	lncRNA	11	+	75352365	75357502
ENSMUSG00000038217	Tlcd2	protein_coding	11	+	75352541	75361725
ENSMUSG00000065529	Mir22	miRNA	11	+	75354542	75354636
ENSMUSG00000059923	Grb2	protein_coding	11	-	115534871	115599423
ENSMUSG00000084277	Gm11702	processed_pseudogene	11	-	115548317	115548385
ENSMUSG00000083394	Gm11703	processed_pseudogene	11	-	115615152	115615634
ENSMUSG00000089460	Gm23699	snoRNA	11	+	115617969	115618103
ENSMUSG00000084130	Gm11704	processed_pseudogene	11	+	115620292	115620505
ENSMUSG00000056342	Usp34	protein_coding	11	+	23256895	23440560
ENSMUSG00000017417	Plxdc1	protein_coding	11	-	97814064	97877270
ENSMUSG00002076152	Gm54848	miRNA	11	-	97832497	97832566
ENSMUSG00000082715	Gm11633	processed_pseudogene	11	+	97859618	97860061
ENSMUSG00000038352	Arl5c	protein_coding	11	-	97880404	97887007
ENSMUSG00000020747	Tmem94	protein_coding	11	+	115656259	115690192
ENSMUSG00000093539	Mir5621	miRNA	11	+	115686650	115686712
ENSMUSG00000020850	Prpf8	protein_coding	11	+	75377642	75400275
ENSMUSG00000038195	Rilp	protein_coding	11	+	75400920	75403994
ENSMUSG00000034471	Caskin2	protein_coding	11	-	115690009	115704465
ENSMUSG00000038188	Scarf1	protein_coding	11	+	75404366	75417408
ENSMUSG00000086716	Gm11629	lncRNA	11	+	97913781	97917571
ENSMUSG00000020781	Tsen54	protein_coding	11	+	115705550	115713920
ENSMUSG00000038178	Slc43a2	protein_coding	11	+	75422520	75468401
ENSMUSG00000017404	Rpl19	protein_coding	11	+	97917536	97921318
ENSMUSG00000093100	Mir3971	miRNA	11	+	75442255	75442337
ENSMUSG00002076889	Gm54878	miRNA	11	+	97920239	97920318
ENSMUSG00000017400	Stac2	protein_coding	11	-	97927449	97944288
ENSMUSG00000084079	Gm11631	processed_pseudogene	11	+	97954714	97954869
ENSMUSG00000085088	4931413K12Rik	lncRNA	11	-	75480491	75485597
ENSMUSG00000081485	Gm12338	processed_pseudogene	11	-	75490589	75490780
ENSMUSG00000020883	Fbxl20	protein_coding	11	-	97973382	98041229
ENSMUSG00000084896	Gm11632	lncRNA	11	-	97975283	97976250
ENSMUSG00000020782	Llgl2	protein_coding	11	+	115714875	115746606
ENSMUSG00000006127	Inpp5k	protein_coding	11	+	75521814	75539697
ENSMUSG00002075124	Gm54902	snRNA	11	-	23726903	23727047
ENSMUSG00000034427	Myo15b	protein_coding	11	+	115749232	115783429
ENSMUSG00000020273	Papolg	protein_coding	11	-	23812646	23845253
ENSMUSG00000084769	Gm12061	lncRNA	11	+	23844560	23845488
ENSMUSG00000084206	Gm12062	processed_pseudogene	11	-	23878596	23878854
ENSMUSG00002075760	Gm54909	miRNA	11	+	23964655	23964759
ENSMUSG00000055010	A830031A19Rik	protein_coding	11	-	23998955	24025054
ENSMUSG00000018160	Med1	protein_coding	11	-	98042980	98084119
ENSMUSG00000085897	Gm11604	processed_pseudogene	11	+	98076192	98076933
ENSMUSG00000061462	Obscn	protein_coding	11	-	58885082	59029996
ENSMUSG00000000861	Bcl11a	protein_coding	11	+	24028056	24124123
ENSMUSG00000020752	Recql5	protein_coding	11	-	115783421	115824303
ENSMUSG00000086612	Gm12064	lncRNA	11	-	24049688	24065405
ENSMUSG00000085516	4930538E20Rik	lncRNA	11	-	24110528	24122824
ENSMUSG00000086117	Gm12065	lncRNA	11	-	24148737	24152624
ENSMUSG00000048442	Smim5	protein_coding	11	+	115790792	115797095
ENSMUSG00000075420	Smim6	protein_coding	11	+	115802843	115804746
ENSMUSG00000085579	Gm12066	lncRNA	11	+	24151418	24167601
ENSMUSG00000087085	Gm12068	lncRNA	11	+	24376246	24672646
ENSMUSG00000087072	Recql5os1	lncRNA	11	+	115815853	115816969
ENSMUSG00000086892	4933430M04Rik	lncRNA	11	+	24431909	24519952
ENSMUSG00000081767	Gm12067	processed_pseudogene	11	-	24502438	24503962
ENSMUSG00002076333	Gm54928	snRNA	11	-	24503986	24504058
ENSMUSG00002075301	Gm54929	miRNA	11	-	24629568	24629711
ENSMUSG00000073103	Gm10466	lncRNA	11	-	24671006	24680722
ENSMUSG00000087145	Gm12665	lncRNA	11	-	24853983	24876058
ENSMUSG00000077669	Gm24255	snoRNA	11	-	25188588	25188715
ENSMUSG00000086439	Gm12069	lncRNA	11	+	25251263	25272786
ENSMUSG00000020755	Sap30bp	protein_coding	11	+	115824108	115857551
ENSMUSG00000087064	Sap30bpos	lncRNA	11	-	115837276	115842931
ENSMUSG00000032985	5730522E02Rik	protein_coding	11	-	25552763	26160763
ENSMUSG00000064761	Gm23514	snoRNA	11	+	25635140	25635269
ENSMUSG00000099015	Mir6372	miRNA	11	+	26152240	26152348
ENSMUSG00000119883	Gm22868	snRNA	11	-	26287540	26287703
ENSMUSG00000003119	Cdk12	protein_coding	11	+	98093885	98169330
ENSMUSG00002075227	Gm54932	miRNA	11	+	98129444	98129521
ENSMUSG00000093176	Mir5119	miRNA	11	+	98153432	98153488
ENSMUSG00002074991	Gm54933	rRNA	11	-	98164086	98164192
ENSMUSG00000093673	Gm20644	lncRNA	11	+	98176208	98178270
ENSMUSG00000038255	Neurod2	protein_coding	11	-	98216241	98220474
ENSMUSG00000009900	Wnt3a	protein_coding	11	-	59138859	59181578
ENSMUSG00000000126	Wnt9a	protein_coding	11	+	59197754	59224378
ENSMUSG00002076465	Gm54934	miRNA	11	-	59227877	59227972
ENSMUSG00000004018	Fancl	protein_coding	11	+	26336135	26421876
ENSMUSG00000049291	Prss38	protein_coding	11	-	59263495	59266483
ENSMUSG00000086910	Gm15755	lncRNA	11	+	59266287	59270731
ENSMUSG00000081811	Gm12713	processed_pseudogene	11	+	26359207	26360501
ENSMUSG00000061718	Ppp1r1b	protein_coding	11	+	98239230	98248622
ENSMUSG00000085944	1700003D09Rik	lncRNA	11	-	98241544	98249109
ENSMUSG00000009894	Snap47	protein_coding	11	-	59297960	59342012
ENSMUSG00000064090	Vrk2	protein_coding	11	-	26421322	26543999
ENSMUSG00000068314	Gm6899	TEC	11	+	26543226	26544908
ENSMUSG00000082038	Gm12071	processed_pseudogene	11	+	26662905	26663373
ENSMUSG00000069939	Gm12070	processed_pseudogene	11	+	26736633	26737634
ENSMUSG00000082294	Gm12072	processed_pseudogene	11	+	26782804	26795457
ENSMUSG00000080987	Gm12073	processed_pseudogene	11	-	26806387	26806910
ENSMUSG00000018167	Stard3	protein_coding	11	+	98249194	98271938
ENSMUSG00000083895	Gm12074	processed_pseudogene	11	+	27001697	27001915
ENSMUSG00002074890	Gm54944	rRNA	11	+	27035126	27035207
ENSMUSG00000088654	Gm24850	snoRNA	11	-	27037017	27037135
ENSMUSG00000119065	Gm25387	snoRNA	11	-	27268847	27268978
ENSMUSG00000080735	Gm12075	processed_pseudogene	11	-	27367990	27368386
ENSMUSG00000007877	Tcap	protein_coding	11	+	98274637	98275779
ENSMUSG00000081658	Gm12077	processed_pseudogene	11	+	27448867	27449587
ENSMUSG00000082243	Gm3810	processed_pseudogene	11	-	27457625	27458100
ENSMUSG00000084064	Gm12079	processed_pseudogene	11	+	27833112	27833355
ENSMUSG00000038216	Pnmt	protein_coding	11	+	98277276	98279007
ENSMUSG00000083201	Gm12080	processed_pseudogene	11	+	27996035	27999117
ENSMUSG00000036819	Jmjd4	protein_coding	11	+	59340871	59349393
ENSMUSG00000054519	Zfp867	protein_coding	11	-	59352023	59363300
ENSMUSG00000084145	Gm12263	processed_pseudogene	11	-	59365110	59366591
ENSMUSG00000038208	Pgap3	protein_coding	11	-	98279503	98291316
ENSMUSG00000083234	Gm12262	processed_pseudogene	11	+	59372799	59373103
ENSMUSG00000017774	Myo1c	protein_coding	11	+	75541330	75564736
ENSMUSG00000017776	Crk	protein_coding	11	+	75570085	75597734
ENSMUSG00000062312	Erbb2	protein_coding	11	+	98303296	98328542
ENSMUSG00002076412	Gm54986	snRNA	11	-	98314116	98314206
ENSMUSG00000002580	Mien1	protein_coding	11	-	98328534	98329817
ENSMUSG00000084835	Gm12352	lncRNA	11	+	98328863	98329872
ENSMUSG00000020472	Zkscan17	protein_coding	11	-	59376346	59417577
ENSMUSG00000020849	Ywhae	protein_coding	11	+	75623695	75656671
ENSMUSG00000020848	Doc2b	protein_coding	11	-	75659792	75686875
ENSMUSG00000087059	Gm12339	lncRNA	11	+	75685594	75716067
ENSMUSG00000019312	Grb7	protein_coding	11	+	98337220	98346199
ENSMUSG00000072893	4933439C10Rik	lncRNA	11	+	59396488	59404473
ENSMUSG00000018168	Ikzf3	protein_coding	11	-	98355728	98436857
ENSMUSG00000084621	Gm25106	snRNA	11	-	98364501	98364634
ENSMUSG00000020464	Pnpt1	protein_coding	11	+	29080744	29111828
ENSMUSG00000086725	A630052C17Rik	lncRNA	11	-	29120909	29123558
ENSMUSG00000020847	Rph3al	protein_coding	11	-	75721825	75829255
ENSMUSG00000087322	Gm16075	lncRNA	11	+	75751795	75752320
ENSMUSG00000053783	Liat1	protein_coding	11	+	75890738	75894395
ENSMUSG00000032691	Nlrp3	protein_coding	11	+	59432394	59457782
ENSMUSG00000020846	Rflnb	protein_coding	11	-	75910020	75918608
ENSMUSG00000059610	Or2b11	protein_coding	11	-	59461081	59467061
ENSMUSG00000081262	Gm12261	processed_pseudogene	11	-	59468818	59469462
ENSMUSG00000048919	Or2aa1	protein_coding	11	-	59479323	59484115
ENSMUSG00000108457	Gm5027	unprocessed_pseudogene	11	-	59493745	59494119
ENSMUSG00000017195	Zpbp2	protein_coding	11	+	98441923	98449491
ENSMUSG00000020463	Ppp4r3b	protein_coding	11	+	29122890	29170797
ENSMUSG00000038150	Ormdl3	protein_coding	11	-	98472082	98478194
ENSMUSG00000086545	Lrrc3c	protein_coding	11	+	98489117	98490412
ENSMUSG00000078134	Srsf3-ps	processed_pseudogene	11	-	98515177	98516487
ENSMUSG00000020462	Cfap36	protein_coding	11	-	29171532	29197409
ENSMUSG00000064224	Gsdma3	protein_coding	11	+	98517186	98529052
ENSMUSG00000083298	Gm12085	processed_pseudogene	11	-	29283383	29284322
ENSMUSG00000080517	Gm23109	snRNA	11	+	29284934	29285059
ENSMUSG00000080827	Gm12086	processed_pseudogene	11	-	29289455	29289682
ENSMUSG00000082721	Gm12087	processed_pseudogene	11	+	29304199	29304456
ENSMUSG00000017211	Gsdma2	protein_coding	11	+	98537585	98548790
ENSMUSG00000017204	Gsdma	protein_coding	11	+	98555177	98568534
ENSMUSG00000017221	Psmd3	protein_coding	11	+	98573380	98586805
ENSMUSG00000085955	Gm12356	lncRNA	11	-	98573747	98574241
ENSMUSG00000038067	Csf3	protein_coding	11	+	98592089	98594455
ENSMUSG00000032740	Ccdc88a	protein_coding	11	+	29323658	29460808
ENSMUSG00000032673	Prorsd1	protein_coding	11	-	29461757	29465033
ENSMUSG00000085165	Gm12089	lncRNA	11	+	29465086	29467355
ENSMUSG00000020758	Itgb4	protein_coding	11	+	115865535	115899238
ENSMUSG00000020459	Mtif2	protein_coding	11	+	29476408	29495279
ENSMUSG00000017210	Med24	protein_coding	11	-	98595417	98620261
ENSMUSG00000020460	Rps27a	protein_coding	11	-	29495846	29498109
ENSMUSG00000088169	Gm22059	snoRNA	11	-	98601812	98601915
ENSMUSG00000020766	Galk1	protein_coding	11	-	115899283	115903545
ENSMUSG00000020461	Clhc1	protein_coding	11	+	29497950	29528367
ENSMUSG00000081575	Gm12090	processed_pseudogene	11	-	29502082	29503010
ENSMUSG00000086707	Gm12088	lncRNA	11	+	29545787	29547700
ENSMUSG00000085893	Gm12091	processed_pseudogene	11	-	29551784	29552613
