Gene	Name	Type	Chr	Strand	Start	End
ENSG05220062302	Y_RNA	misc_RNA	7	-	76501135	76501236
ENSG05220040460	RNA5SP233	rRNA_pseudogene	7	-	75689704	75689816
ENSG05220040461	ENSG05220040461	transcribed_unprocessed_pseudogene	7	+	77461202	77464674
ENSG05220040462	ENSG05220040462	lncRNA	7	+	75809213	75809599
ENSG05220040463	ENSG05220040463	processed_pseudogene	7	-	77358986	77362480
ENSG05220040464	RHBDD2	protein_coding	7	+	77129708	77176057
ENSG05220040465	ENSG05220040465	lncRNA	7	-	77763056	77767312
ENSG05220040466	ENSG05220040466	transcribed_unprocessed_pseudogene	7	+	77828592	77906904
ENSG05220040468	EIF4H	protein_coding	7	+	75376243	75399122
ENSG05220040473	SPDYE12P	unprocessed_pseudogene	7	-	76108978	76115619
ENSG05220040474	ELN-AS1	lncRNA	7	-	75262705	75265413
ENSG05220060960	ENSG05220060960	transcribed_unprocessed_pseudogene	7	-	76547247	76558953
ENSG05220040261	ENSG05220040261	unprocessed_pseudogene	7	+	77806984	77811935
ENSG05220040396	UPK3B	protein_coding	7	+	77801953	77806885
ENSG05220012928	NPC1L1	protein_coding	7	-	44672255	44701030
ENSG05220012929	C7orf65	lncRNA	7	+	47817809	47824213
ENSG05220012930	YKT6	protein_coding	7	+	44359546	44372881
ENSG05220012931	RNU6-1097P	snRNA	7	-	44663493	44663599
ENSG05220012932	OGDH	protein_coding	7	+	44766723	44869231
ENSG05220012933	RPL32P18	processed_pseudogene	7	+	44627638	44628045
ENSG05220012934	ENSG05220012934	processed_pseudogene	7	+	47214243	47215124
ENSG05220012935	ENSG05220012935	unprocessed_pseudogene	7	+	45980330	45980845
ENSG05220012936	ENSG05220012936	lncRNA	7	+	44223405	44224576
ENSG05220012937	MYO1G	protein_coding	7	-	45123008	45139433
ENSG05220012938	MRPL42P4	processed_pseudogene	7	-	47187582	47188024
ENSG05220012939	ENSG05220012939	processed_pseudogene	7	-	45695230	45695388
ENSG05220012940	PURB	protein_coding	7	-	45036709	45045943
ENSG05220012941	ZMIZ2	protein_coding	7	+	44909124	44930427
ENSG05220012942	BLVRA	protein_coding	7	+	43916950	43965608
ENSG05220012943	POLM	protein_coding	7	-	44230561	44241032
ENSG05220012944	MIR6838	miRNA	7	-	44231877	44231932
ENSG05220012945	NUDCD3	protein_coding	7	-	44538885	44650393
ENSG05220012946	SNHG15	lncRNA	7	-	45143371	45147326
ENSG05220012947	LINC01952	lncRNA	7	+	45008902	45010054
ENSG05220012948	ENSG05220012948	lncRNA	7	+	45429429	45545590
ENSG05220012949	UBE2D4	protein_coding	7	+	44084736	44114438
ENSG05220012950	HMGN1P19	processed_pseudogene	7	+	46795998	46796330
ENSG05220012951	ENSG05220012951	processed_pseudogene	7	+	45464363	45465105
ENSG05220012952	PGAM2	protein_coding	7	-	44221224	44224064
ENSG05220012953	ENSG05220012953	lncRNA	7	+	44742275	44743432
ENSG05220012954	ELK1P1	processed_pseudogene	7	-	45552414	45552993
ENSG05220012955	RNA5SP230	rRNA_pseudogene	7	-	44284297	44284418
ENSG05220012956	DBNL	protein_coding	7	+	44203135	44227954
ENSG05220012957	ENSG05220012957	transcribed_unprocessed_pseudogene	7	-	44119916	44131671
ENSG05220012958	ENSG05220012958	lncRNA	7	+	46463849	46505040
ENSG05220012959	CCM2	protein_coding	7	+	45160050	45237027
ENSG05220012960	RNU6-326P	snRNA	7	+	46005381	46005487
ENSG05220012961	ENSG05220012961	lncRNA	7	-	46637831	46639314
ENSG05220012962	MIR6837	miRNA	7	+	44210259	44210322
ENSG05220012963	URGCP	protein_coding	7	-	44034185	44084711
ENSG05220012964	LINC00525	lncRNA	7	+	47923981	47929277
ENSG05220012965	AEBP1	protein_coding	7	+	44262871	44273093
ENSG05220012966	TMED4	protein_coding	7	-	44737656	44742043
ENSG05220012967	SNORA9	snoRNA	7	-	45145743	45145875
ENSG05220012968	EPS15P1	transcribed_processed_pseudogene	7	+	46942774	46944843
ENSG05220012969	TTC4P1	processed_pseudogene	7	-	46161318	46162475
ENSG05220012970	ENSG05220012970	processed_pseudogene	7	+	48119016	48119541
ENSG05220012971	ENSG05220012971	lncRNA	7	-	47052039	47211131
ENSG05220012972	ENSG05220012972	lncRNA	7	+	45621413	45702891
ENSG05220012973	CICP20	processed_pseudogene	7	-	45977964	45980764
ENSG05220012974	ENSG05220012974	processed_pseudogene	7	+	45080081	45080741
ENSG05220012975	FTLP15	processed_pseudogene	7	-	46159236	46159767
ENSG05220012976	RASA4CP	transcribed_unprocessed_pseudogene	7	-	44185322	44200264
ENSG05220012977	TUBG1P	processed_pseudogene	7	+	44076998	44078355
ENSG05220012978	GTF2IP13	transcribed_unprocessed_pseudogene	7	+	45930852	45977011
ENSG05220012979	CAMK2B	protein_coding	7	-	44375737	44494344
ENSG05220012980	TNS3	protein_coding	7	-	47436453	47744818
ENSG05220012981	NACAD	protein_coding	7	-	45241246	45249778
ENSG05220012982	ENSG05220012982	lncRNA	7	+	45045366	45046806
ENSG05220012983	ENSG05220012983	processed_pseudogene	7	+	44761184	44761639
ENSG05220012984	ZNF619P1	processed_pseudogene	7	+	46306649	46307400
ENSG05220012985	TBRG4	protein_coding	7	-	45260901	45272850
ENSG05220012986	H2AZ2	protein_coding	7	-	44987310	45008573
ENSG05220012987	ENSG05220012987	transcribed_unprocessed_pseudogene	7	-	44143336	44148548
ENSG05220012988	ENSG05220012988	lncRNA	7	-	47162079	47240583
ENSG05220012989	ENSG05220012989	lncRNA	7	+	46102183	46148177
ENSG05220012990	ENSG05220012990	lncRNA	7	-	45119111	45121021
ENSG05220012991	ENSG05220012991	processed_pseudogene	7	+	43925564	43925873
ENSG05220012992	IGFBP1	protein_coding	7	+	46050079	46055379
ENSG05220012993	LINC00957	lncRNA	7	+	44197545	44200681
ENSG05220012994	MIR4657	miRNA	7	-	45042161	45042213
ENSG05220012995	MYL7	protein_coding	7	-	44297418	44299887
ENSG05220012996	HUS1	protein_coding	7	-	48125574	48141862
ENSG05220012997	ENSG05220012997	lncRNA	7	+	46152600	46162595
ENSG05220012998	MRPS24	protein_coding	7	-	44024848	44028184
ENSG05220012999	SNORA5B	snoRNA	7	-	45266769	45266900
ENSG05220013000	ENSG05220013000	processed_pseudogene	7	-	44670748	44671055
ENSG05220013001	SPDYE1	protein_coding	7	+	44156263	44168507
ENSG05220013002	LINC01447	lncRNA	7	+	47770719	47792147
ENSG05220013003	ENSG05220013003	lncRNA	7	-	47413438	47415857
ENSG05220013004	ENSG05220013004	TEC	7	-	44526906	44529058
ENSG05220013005	ENSG05220013005	lncRNA	7	-	44945603	44947895
ENSG05220013006	SNORA5C	snoRNA	7	-	45265707	45265843
ENSG05220013007	PPIA	protein_coding	7	+	44957231	44985081
ENSG05220013008	POLR2J4	transcribed_unprocessed_pseudogene	7	-	44171946	44177553
ENSG05220013009	ENSG05220013009	lncRNA	7	+	46422795	46456200
ENSG05220013010	RAMP3	protein_coding	7	+	45318568	45347080
ENSG05220013011	C7orf69	lncRNA	7	+	47957796	47982339
ENSG05220013012	ADCY1	protein_coding	7	+	45734849	45884850
ENSG05220013013	CCDC201	protein_coding	7	-	46021709	46034799
ENSG05220013014	IGFBP3	protein_coding	7	-	46073961	46083588
ENSG05220013015	POLD2	protein_coding	7	-	44273211	44282891
ENSG05220013016	ENSG05220013016	lncRNA	7	-	46639196	46642952
ENSG05220013017	MIR4649	miRNA	7	+	44269376	44269439
ENSG05220013018	SEPTIN7P2	transcribed_unprocessed_pseudogene	7	-	45885514	45930732
ENSG05220013019	DDX56	protein_coding	7	-	44725568	44734814
ENSG05220013020	GCK	protein_coding	7	-	44301768	44356757
ENSG05220013021	ENSG05220013021	unprocessed_pseudogene	7	+	45978305	45982812
ENSG05220013022	ENSG05220013022	lncRNA	7	-	46835176	46921215
ENSG05220013023	PKD1L1	protein_coding	7	-	47902727	48110677
ENSG05220013024	ENSG05220013024	lncRNA	7	+	47131095	47188935
ENSG05220013025	ENSG05220013025	lncRNA	7	-	44162430	44166249
ENSG05220013026	SNORA5A	snoRNA	7	-	45265150	45265283
ENSG05220013027	RNU6-241P	snRNA	7	+	45951332	45951435
ENSG05220023144	ENSG05220023144	lncRNA	7	-	130917673	130924757
ENSG05220023145	ATP6V1F	protein_coding	7	+	130175783	130178774
ENSG05220023146	ENSG05220023146	processed_pseudogene	7	-	130408896	130409604
ENSG05220023147	ENSG05220023147	processed_pseudogene	7	-	133020863	133021247
ENSG05220023148	ENSG05220023148	lncRNA	7	-	131795211	131798113
ENSG05220023149	SSMEM1	protein_coding	7	+	131519734	131530235
ENSG05220023150	RN7SL306P	misc_RNA	7	+	130283626	130283921
ENSG05220023151	ENSG05220023151	lncRNA	7	-	131096506	131098328
ENSG05220023152	CALU	protein_coding	7	+	130051436	130085553
ENSG05220023153	ZC3HC1	protein_coding	7	-	131331649	131364836
ENSG05220023154	MKLN1-AS	lncRNA	7	-	132627108	132645957
ENSG05220023155	CPA5	protein_coding	7	+	131658548	131682444
ENSG05220023156	RNA5SP242	rRNA_pseudogene	7	+	130009610	130009727
ENSG05220023157	ENSG05220023157	unprocessed_pseudogene	7	-	130225656	130226987
ENSG05220023158	FLNC	protein_coding	7	+	130143333	130172200
ENSG05220023159	MIR96	miRNA	7	-	131087826	131087903
ENSG05220023160	ENSG05220023160	lncRNA	7	-	131076189	131082333
ENSG05220023161	FLNC-AS1	lncRNA	7	-	130163088	130175553
ENSG05220023162	KCP	protein_coding	7	-	130174969	130223645
ENSG05220023163	MEST	protein_coding	7	+	131799892	131820184
ENSG05220023164	ATP6V1FNB	protein_coding	7	+	130179257	130184974
ENSG05220023165	ENSG05220023165	processed_pseudogene	7	-	130408170	130408680
ENSG05220023166	ENSG05220023166	processed_pseudogene	7	+	132560253	132560658
ENSG05220023167	ENSG05220023167	misc_RNA	7	+	131801204	131801343
ENSG05220023168	STRIP2	protein_coding	7	+	130747403	130801465
ENSG05220023169	RNA5SP244	rRNA_pseudogene	7	+	131069373	131069484
ENSG05220023170	SNRPGP3	processed_pseudogene	7	+	130790949	130791175
ENSG05220023171	ENSG05220023171	processed_pseudogene	7	-	130378890	130379331
ENSG05220023172	LINC00513	lncRNA	7	+	132171219	132248184
ENSG05220023173	TNPO3	protein_coding	7	-	130267065	130368043
ENSG05220023174	MIR182	miRNA	7	-	131083517	131083626
ENSG05220023175	IMP3P2	processed_pseudogene	7	+	130005628	130006101
ENSG05220023176	ENSG05220023176	lncRNA	7	+	130002628	130003895
ENSG05220023177	ENSG05220023177	lncRNA	7	-	130679789	130687459
ENSG05220023178	ODCP	processed_pseudogene	7	+	130341754	130343392
ENSG05220023179	ENSG05220023179	lncRNA	7	-	130522698	130526468
ENSG05220023180	ENSG05220023180	lncRNA	7	+	131821378	131822000
ENSG05220023181	PODXL	protein_coding	7	-	132817854	132875783
ENSG05220023182	ENSG05220023182	processed_pseudogene	7	-	132157705	132161224
ENSG05220023183	MIR335	miRNA	7	+	131809837	131809930
ENSG05220023184	CYCSP20	processed_pseudogene	7	-	130430401	130430715
ENSG05220023185	CDC26P1	processed_pseudogene	7	-	130723080	130723337
ENSG05220023186	NDUFB9P2	processed_pseudogene	7	-	133072345	133072851
ENSG05220023187	ENSG05220023187	misc_RNA	7	+	131803589	131803687
ENSG05220023188	ENSG05220023188	TEC	7	-	130265412	130266201
ENSG05220023189	SMO	protein_coding	7	+	130501540	130526468
ENSG05220023190	ENSG05220023190	lncRNA	7	-	131809520	131812153
ENSG05220023191	MESTIT1	lncRNA	7	-	131799763	131804754
ENSG05220023192	KLHDC10	protein_coding	7	+	131383894	131449088
ENSG05220023193	EEF1B2P6	processed_pseudogene	7	-	132979855	132980526
ENSG05220023194	CPA1	protein_coding	7	+	131694062	131701836
ENSG05220023195	MIR183	miRNA	7	-	131088039	131088148
ENSG05220023196	SMKR1	protein_coding	7	+	130815596	130825982
ENSG05220023197	ENSG05220023197	processed_pseudogene	7	+	132983409	132983760
ENSG05220023198	ENSG05220023198	lncRNA	7	+	132107741	132109257
ENSG05220023200	RNA5SP245	rRNA_pseudogene	7	+	131340641	131340761
ENSG05220023201	AHCYL2	protein_coding	7	+	130537952	130743182
ENSG05220023203	RNU1-72P	snRNA	7	+	130797575	130797727
ENSG05220023204	LINC-PINT	lncRNA	7	-	132256466	132427689
ENSG05220023208	CPA4	protein_coding	7	+	131606518	131637922
ENSG05220023214	ENSG05220023214	lncRNA	7	+	131487123	131518751
ENSG05220023230	ENSG05220023230	lncRNA	7	-	132247711	132249708
ENSG05220023231	RNU6-1010P	snRNA	7	-	132372408	132372514
ENSG05220023232	ENSG05220023232	lncRNA	7	+	131455104	131456015
ENSG05220023235	RNA5SP243	rRNA_pseudogene	7	+	130009881	130009915
ENSG05220023237	RNY1P11	misc_RNA	7	+	130477755	130477867
ENSG05220023238	ENSG05220023238	processed_pseudogene	7	+	132837729	132838095
ENSG05220023239	ENSG05220023239	lncRNA	7	+	131852656	131860597
ENSG05220023240	ENSG05220023240	lncRNA	7	+	132253966	132257164
ENSG05220023242	Y_RNA	misc_RNA	7	+	131268045	131268146
ENSG05220023244	COPG2	protein_coding	7	-	131819957	131983050
ENSG05220023248	KLF14	protein_coding	7	-	132044973	132048483
ENSG05220023249	RN7SL81P	misc_RNA	7	+	130073486	130073746
ENSG05220023251	ENSG05220023251	lncRNA	7	+	131266586	131340353
ENSG05220023252	ENSG05220023252	processed_pseudogene	7	-	132140367	132140718
ENSG05220023255	TSGA13	protein_coding	7	-	131982945	132001718
ENSG05220023259	FAM71F1	protein_coding	7	+	130021222	130043893
ENSG05220023261	ENSG05220023261	lncRNA	7	+	131983154	131983697
ENSG05220023264	NRF1	protein_coding	7	+	130924847	131070189
ENSG05220023265	MIR29A	miRNA	7	-	132194239	132194302
ENSG05220023267	MKLN1	protein_coding	7	+	132427609	132814224
ENSG05220023273	CPA2	protein_coding	7	+	131580250	131603180
ENSG05220023274	RNA5SP246	rRNA_pseudogene	7	-	131917121	131917239
ENSG05220023279	CEP41	protein_coding	7	-	131707487	131756164
ENSG05220023281	ENSG05220023281	lncRNA	7	-	132811556	132815286
ENSG05220023282	MAP2K2	protein_coding	7	+	130439403	130443687
ENSG05220023283	ENSG05220023283	processed_pseudogene	7	+	131569288	131576157
ENSG05220023284	TSPAN33	protein_coding	7	+	130457613	130482604
ENSG05220023286	H4P1	processed_pseudogene	7	-	132140704	132141010
ENSG05220023287	TMEM209	protein_coding	7	-	131478118	131521160
ENSG05220023288	ENSG05220023288	misc_RNA	7	+	131802025	131802259
ENSG05220023289	FAM71F2	protein_coding	7	+	129983927	130000095
ENSG05220023295	ENSG05220023295	lncRNA	7	-	132194301	132230820
ENSG05220023300	ENSG05220023300	processed_pseudogene	7	-	131959547	131959916
ENSG05220023301	OPN1SW	protein_coding	7	-	130084638	130087947
ENSG05220023304	UBE2H	protein_coding	7	-	131144032	131266314
ENSG05220023309	CCDC136	protein_coding	7	+	130102911	130135060
ENSG05220023316	MIR29B1	miRNA	7	-	132194951	132195031
ENSG05220023317	TPI1P2	transcribed_processed_pseudogene	7	+	130368093	130370109
ENSG05220023222	IRF5	protein_coding	7	+	130250383	130262927
ENSG05220027941	ENSG05220027941	unprocessed_pseudogene	7	-	65633499	65634210
ENSG05220027942	RSL24D1P3	processed_pseudogene	7	-	66545585	66546079
ENSG05220027943	ENSG05220027943	processed_pseudogene	7	-	66441919	66442852
ENSG05220027944	ENSG05220027944	unprocessed_pseudogene	7	+	68068171	68077810
ENSG05220027945	TPST1	protein_coding	7	+	67427407	67640189
ENSG05220027946	ENSG05220027946	transcribed_unprocessed_pseudogene	7	-	67700037	67709748
ENSG05220027947	ENSG05220027947	processed_pseudogene	7	+	66566415	66567657
ENSG05220027948	ZNF273	protein_coding	7	+	66076365	66137230
ENSG05220027949	ENSG05220027949	processed_pseudogene	7	-	67968516	67968755
ENSG05220027950	RABGEF1	protein_coding	7	+	67901828	68031149
ENSG05220027951	ENSG05220027951	processed_pseudogene	7	-	67247215	67253633
ENSG05220027952	HNRNPCP7	processed_pseudogene	7	+	65707798	65708702
ENSG05220027953	EEF1DP4	processed_pseudogene	7	+	66069174	66070560
ENSG05220027954	ENSG05220027954	processed_pseudogene	7	+	68134255	68134617
ENSG05220027955	ENSG05220027955	TEC	7	+	67694208	67695401
ENSG05220027956	ENSG05220027956	processed_pseudogene	7	-	67773455	67773849
ENSG05220027957	ENSG05220027957	transcribed_unprocessed_pseudogene	7	-	67704731	67706169
ENSG05220027958	ENSG05220027958	lncRNA	7	+	65859136	65863316
ENSG05220027959	ZNF107	protein_coding	7	+	65873580	65919068
ENSG05220027960	ENSG05220027960	lncRNA	7	+	65820010	65822310
ENSG05220027961	ENSG05220027961	lncRNA	7	+	67062192	67064533
ENSG05220027962	GTF2IP5	unprocessed_pseudogene	7	+	66995741	67024210
ENSG05220027963	ASL	protein_coding	7	+	67297887	67316786
ENSG05220017236	TRBJ1-4	TR_J_gene	7	+	144143943	144143993
ENSG05220017237	ENSG05220017237	lncRNA	7	-	144254821	144256215
ENSG05220017239	TRBJ2-4	TR_J_gene	7	+	144152716	144152765
ENSG05220017241	TRBJ1-2	TR_J_gene	7	+	144142735	144142782
ENSG05220017242	TRBV18	TR_V_gene	7	+	143972518	143973218
ENSG05220017244	TRBV11-2	lncRNA	7	+	143770628	143771127
ENSG05220017245	TRBJ1-5	TR_J_gene	7	+	144144216	144144265
ENSG05220017247	PIP	protein_coding	7	+	144487494	144495160
ENSG05220017249	TRBJ2-5	TR_J_gene	7	+	144152837	144152884
ENSG05220017251	TRBV13	TR_V_gene	7	+	143892696	143893179
ENSG05220017254	TRBV7-3	TR_V_gene	7	+	143721044	143721556
ENSG05220027964	TRIM60P18	unprocessed_pseudogene	7	+	65562953	65564074
ENSG05220017255	TRBV19	TR_V_gene	7	+	143975652	143976335
ENSG05220027965	GTF2IP23	unprocessed_pseudogene	7	+	68100382	68102655
ENSG05220027966	CCT6P3	transcribed_unprocessed_pseudogene	7	+	66244538	66280907
ENSG05220017256	LLCFC1	protein_coding	7	+	144294758	144296279
ENSG05220027967	ENSG05220027967	lncRNA	7	-	66073619	66076269
ENSG05220017259	TRBV27	TR_V_gene	7	+	144071053	144071568
ENSG05220027968	ENSG05220027968	unprocessed_pseudogene	7	+	66986657	66990428
ENSG05220027969	GTF2IRD1P1	transcribed_unprocessed_pseudogene	7	-	68029678	68064556
ENSG05220017261	TRBV12-3	TR_V_gene	7	+	143917291	143917799
ENSG05220017262	WBP1LP1	processed_pseudogene	7	-	144134360	144135255
ENSG05220017264	TAS2R39	protein_coding	7	+	144538862	144539878
ENSG05220027971	ENSG05220027971	lncRNA	7	+	67874202	67891187
ENSG05220017265	TRBV23-1	TR_V_gene	7	+	144002753	144003249
ENSG05220017266	TRBD1	TR_D_gene	7	+	144141931	144141942
ENSG05220027972	ENSG05220027972	lncRNA	7	+	65577112	65583456
ENSG05220017268	ZYX	protein_coding	7	+	144736722	144746538
ENSG05220027973	VKORC1L1	protein_coding	7	+	67095208	67181687
ENSG05220027974	RNU6-1254P	snRNA	7	+	68110861	68110964
ENSG05220027975	BNIP3P11	processed_pseudogene	7	-	65886423	65894867
ENSG05220027976	ENSG05220027976	unprocessed_pseudogene	7	+	66244556	66244749
ENSG05220027977	SKP1P1	transcribed_processed_pseudogene	7	-	67643050	67643538
ENSG05220027978	ENSG05220027978	lncRNA	7	+	66153974	66157104
ENSG05220027979	BNIP3P42	processed_pseudogene	7	+	65758992	65759560
ENSG05220017271	OR6V1	protein_coding	7	+	144407764	144408705
ENSG05220027980	ENSG05220027980	processed_pseudogene	7	-	66453731	66453881
ENSG05220017272	RN7SL481P	misc_RNA	7	+	144653932	144654230
ENSG05220027981	TMEM248	protein_coding	7	+	68140896	68178227
ENSG05220017273	EPHB6	protein_coding	7	+	144210886	144226909
ENSG05220027982	ZNF680P1	processed_pseudogene	7	+	65677055	65678523
ENSG05220027983	CCT6P1	transcribed_unprocessed_pseudogene	7	+	66973270	66985476
ENSG05220027984	ENSG05220027984	transcribed_unprocessed_pseudogene	7	-	67647594	67673283
ENSG05220027985	MTDHP1	processed_pseudogene	7	-	66148408	66149191
ENSG05220027986	ENSG05220027986	processed_pseudogene	7	+	67226110	67226230
ENSG05220027987	VN1R42P	processed_pseudogene	7	+	66139538	66139881
ENSG05220027988	ENSG05220027988	unprocessed_pseudogene	7	+	66281201	66284950
ENSG05220027989	SAPCD2P3	processed_pseudogene	7	+	67775866	67776715
ENSG05220017275	TRBJ2-3	TR_J_gene	7	+	144152565	144152613
ENSG05220017276	TRBJ1-3	TR_J_gene	7	+	144143348	144143397
ENSG05220017277	TRBJ2-6	TR_J_gene	7	+	144152957	144153009
ENSG05220027990	GUSB	protein_coding	7	-	67182808	67204308
ENSG05220017278	TRBV22-1	TR_V_pseudogene	7	+	143998534	143998984
ENSG05220017279	TRBV11-1	TR_V_gene	7	+	143744387	143744851
ENSG05220017280	TRBV6-7	TR_V_gene	7	+	143824609	143825041
ENSG05220017281	TRBV30	TR_V_gene	7	-	144168304	144169117
ENSG05220017282	MTRNR2L6	protein_coding	7	+	144021965	144023411
ENSG05220017283	OR9A2	protein_coding	7	-	144381613	144382545
ENSG05220017284	TRBC2	TR_C_gene	7	+	144156759	144158466
ENSG05220017287	TRBJ2-2P	TR_J_gene	7	+	144152415	144152460
ENSG05220017288	TRBV12-2	TR_V_pseudogene	7	+	143777616	143778058
ENSG05220027991	SNORA15B-1	snoRNA	7	+	66276725	66276859
ENSG05220027992	GTF2IP9	transcribed_unprocessed_pseudogene	7	-	67626929	67628880
ENSG05220017290	TMEM139	protein_coding	7	+	144635371	144643456
ENSG05220027993	CRCP	protein_coding	7	+	67336690	67376648
ENSG05220017293	ENSG05220017293	lncRNA	7	-	144081448	144089156
ENSG05220017296	TRBV20-1	TR_V_gene	7	+	143983451	143984201
ENSG05220027994	ERV3-1	protein_coding	7	-	66196536	66212921
ENSG05220017299	TRBV5-4	TR_V_gene	7	+	143799653	143800318
ENSG05220017303	TRBV10-3	TR_V_gene	7	+	143901097	143901570
ENSG05220027995	VN1R40P	unitary_pseudogene	7	-	65651674	65652614
ENSG05220027996	ENSG05220027996	transcribed_unprocessed_pseudogene	7	-	66869106	66992932
ENSG05220027997	ENSG05220027997	processed_pseudogene	7	-	65943421	65944231
ENSG05220017308	CASP2	protein_coding	7	+	144643623	144663112
ENSG05220027998	ENSG05220027998	processed_pseudogene	7	-	66726956	66727127
ENSG05220027999	INTS4P2	transcribed_unprocessed_pseudogene	7	+	66869918	66940853
ENSG05220028000	RNU6-912P	snRNA	7	+	67036813	67036916
ENSG05220028001	SNORA15B-2	snoRNA	7	+	66982185	66982319
ENSG05220028002	ZNF138	protein_coding	7	+	66001915	66042093
ENSG05220017313	TRPV6	protein_coding	7	-	144227023	144241552
ENSG05220028003	ZNF680	protein_coding	7	-	65727397	65770591
ENSG05220028004	ENSG05220028004	processed_pseudogene	7	-	67292991	67293405
